"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","hrf_regime","ar_regime","isi_regime","amp_regime","cell","oasis_variant"
1,"st_default",0.333909797690645,0.9046103927565,-0.964613157173755,-0.00260896626322727,0.585648148148148,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1",NA
1,"fmrilss_lss",0.337303823695665,2.05990736852463,-0.202323148985301,0.000741595156662983,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1",NA
1,"hrfals_fastlss[r]",0.337036955829533,1.8529814252008,-0.321282991356023,-0.0210270657917669,0.599537037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1",NA
1,"hrfals_fastlss[cpp]",0.337036955829533,1.8529814252008,-0.321282991356023,-0.0210270657917668,0.599537037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1",NA
1,"hrfals_fit[ls_svd_only]",-0.0708359744345983,0.955502128080494,-1.01005878232691,0.00839686016632519,0.520833333333333,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1",NA
1,"hrfals_fit[ls_svd_1als]",0.036645014750364,1.24264137818422,-0.969753990747138,-0.00104098754275523,0.520833333333333,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1",NA
1,"hrfals_fit[cf_als]",0.036645014750364,1.24265206977149,-0.969754146359196,-0.00103702842832272,0.520833333333333,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1",NA
1,"fmrilss_sbhm",0.243432849642095,2.97236544388859,-0.205039795154893,-0.0263782492035095,0.587962962962963,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1",NA
1,"fmrilss_oasis_best",0.33736013792579,2.02059151722484,-0.218040326949764,-0.000155513465139312,0.613425925925926,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1","fmrilss_oasis[fractional|x=0.01|b=0.05]"
1,"st_default",0.52229719973419,0.969133354675828,-0.69081197398181,0.00433870011019884,0.652777777777778,TRUE,NA,"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","nominal","ar_iid","isi_mid","amp_mod","h1_r1_c2",NA
1,"fmrilss_lss",0.507645352955871,2.02638952170401,0.0229785120519826,0.0165561678092918,0.680555555555556,TRUE,NA,"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","nominal","ar_iid","isi_mid","amp_mod","h1_r1_c2",NA
1,"hrfals_fastlss[r]",0.507514678758559,1.97826611002633,-0.0244279693928052,0.0110428322428738,0.689814814814815,TRUE,NA,"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","nominal","ar_iid","isi_mid","amp_mod","h1_r1_c2",NA
1,"hrfals_fastlss[cpp]",0.507514678758559,1.97826611002632,-0.0244279693928058,0.0110428322428737,0.689814814814815,TRUE,NA,"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","nominal","ar_iid","isi_mid","amp_mod","h1_r1_c2",NA
1,"hrfals_fit[ls_svd_only]",0.000273569982107033,1.16835805020802,-0.997631122141623,-0.0027110370739954,0.479166666666667,TRUE,NA,"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","nominal","ar_iid","isi_mid","amp_mod","h1_r1_c2",NA
1,"hrfals_fit[ls_svd_1als]",0.167850737322837,1.29390633839864,-0.884984365951289,-0.0727332127829153,0.543981481481482,TRUE,NA,"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","nominal","ar_iid","isi_mid","amp_mod","h1_r1_c2",NA
1,"hrfals_fit[cf_als]",0.167850737322837,1.29391610618185,-0.884981108330111,-0.0727360938902321,0.543981481481482,TRUE,NA,"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","nominal","ar_iid","isi_mid","amp_mod","h1_r1_c2",NA
1,"fmrilss_sbhm",0.425479652542033,2.918305757336,0.17972004226298,0.023400963901394,0.641203703703704,TRUE,NA,"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","nominal","ar_iid","isi_mid","amp_mod","h1_r1_c2",NA
