"method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","success_rate","scenario"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.615783862216312,0.615458472495286,0.0199657624546578,1.31471624186931,1.30079737549763,0.0555305077232549,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.61578773557202,0.615464963549725,0.019968898217974,1.31451733865921,1.30067571245936,0.0554035351512183,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.615799233251503,0.615484273895289,0.0199782268944792,1.31392671645915,1.30031469573296,0.0550265368786864,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.615779968227178,0.615451954029495,0.019962613456146,1.3149161708629,1.30091970820218,0.0556581402850051,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.615804965335545,0.615502866743289,0.0199901582778033,1.27090874855723,1.25942642586872,0.0528554621036235,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.615808757877783,0.615509250547617,0.0199932324731333,1.27072374199408,1.2593157418634,0.0527329331988616,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.615820015885415,0.615528242524342,0.0200023782512457,1.27017444236432,1.25898737555564,0.0523691271201142,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.615801152627109,0.61549645609795,0.0199870711516095,1.27109471903315,1.25953773126079,0.0529786275926651,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.615768285830175,0.615426529214662,0.0199486020464389,1.34620411793865,1.3314566929701,0.0574283774162842,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.615772217945673,0.615433097679873,0.0199517812124537,1.34599496671385,1.33136435210691,0.0572983502162593,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0|b=0.05]",8,0.615783889899112,0.615452637817926,0.019961238822288,1.34537386932953,1.33109042157999,0.0569122852939666,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0|b=0]",8,0.615764332742817,0.615419932926583,0.0199454094303613,1.34641434022545,1.33154955521224,0.0575590810031751,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.01|b=0.01]",8,0.615796984489563,0.615477353404753,0.0199739528277838,1.33016781733357,1.31621481820305,0.0558306475142271,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.01|b=0.02]",8,0.61582133381772,0.615518458989455,0.0199938316802048,1.32889189174753,1.31566347393472,0.0550278968535895,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.01|b=0.05]",8,0.615889638430911,0.615635393401585,0.0200503848433583,1.32530447837442,1.3141245814895,0.0527737503758855,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.01|b=0]",8,0.615771784652168,0.615435113575864,0.0199535259666026,1.33148670579668,1.31678683628382,0.0566608306116076,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.02|b=0.01]",8,0.615803981478904,0.615491870647731,0.0199817763608995,1.31568785615791,1.30207997499775,0.0549620831799696,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.02|b=0.02]",8,0.615828162908709,0.615532753962338,0.0200015297286434,1.31444146502603,1.30135593050885,0.0541681674772879,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.02|b=0.05]",8,0.615895998980216,0.61564906456757,0.0200577291145262,1.31093786587139,1.29987972775234,0.0519388019861313,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.02|b=0]",8,0.615778955882017,0.615449860819734,0.0199614790443422,1.31697635738532,1.30286843439877,0.0557831216229975,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.05|b=0.01]",8,0.615823438237855,0.615533022070209,0.0200043292173595,1.27461190387081,1.26326790732701,0.0524749950606084,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.05|b=0.02]",8,0.615847147491594,0.615573276802154,0.0200237214297092,1.27344770093581,1.26257196151143,0.0517070083527361,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.05|b=0.05]",8,0.61591366617665,0.615687823311363,0.0200789025438725,1.2701772633867,1.26062690269289,0.0495504412530865,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.05|b=0]",8,0.615798902705166,0.615491662693965,0.019984404727663,1.27581582989799,1.26398945700148,0.0532692087841063,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0|b=0.01]",8,0.615789712653649,0.615462409797841,0.0199659686074901,1.34506387832216,1.33095386349165,0.0567196380804894,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0|b=0.02]",8,0.61581423550987,0.615503744458368,0.0199859756267135,1.34375726297168,1.33037946834869,0.0559079432059112,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0|b=0.05]",8,0.615883024425913,0.615621321783804,0.0200428901159535,1.34008274333289,1.32877492876235,0.053628720454781,1,"baseline__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0|b=0]",8,0.615764332742817,0.615419932926583,0.0199454094303613,1.34641434022545,1.33154955521224,0.0575590810031751,1,"baseline__sbhm_adaptive_gate"
"fmrilss_sbhm",8,0.297230033161839,0.303223194352565,0.0994879675877678,2.97930104187431,2.9754650948927,0.211282122603508,1,"baseline__sbhm_adaptive_gate"
"st_default",8,0.62298025265383,0.626518977237463,0.0204344118830065,0.793934561141224,0.789417235976718,0.0239337824579947,1,"baseline__sbhm_adaptive_gate"
"fmrilss_lss",8,0.536852171449228,0.53083786968667,0.0167927502079685,1.41034472204122,1.39536129851251,0.0544127086535256,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.01|b=0.01]",8,0.536846115247596,0.530833803939157,0.0167983430786541,1.39468300170791,1.37993761479272,0.05352835902052,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.01|b=0.02]",8,0.53684725226008,0.530834360353363,0.0167995462404276,1.39448351178608,1.37982069333237,0.0534458658727483,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.01|b=0.05]",8,0.536850606610043,0.530835981032953,0.0168031376152333,1.39389105430271,1.37947359789312,0.0532011311392604,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.01|b=0]",8,0.536844968659978,0.530833239310401,0.0167971368826068,1.39488350472313,1.3800551546511,0.0536113148053209,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.536838934134985,0.530829115078258,0.0168026573335222,1.37968766687881,1.3651171603041,0.0527536763481357,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.536840068406554,0.5308296604762,0.0168038562627269,1.37949324246696,1.3650041495884,0.052672376411831,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.536843414828741,0.530831248667354,0.0168074349949538,1.3789158484597,1.36466868770381,0.0524311808844782,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.536837790338276,0.530828561560508,0.0168014553792153,1.37988308197648,1.36523077280304,0.052835432104743,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.536817569026187,0.530814825073279,0.0168152036293956,1.33730548299415,1.32323516200445,0.0505771454792079,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.53681869707203,0.530815340860616,0.0168163899922202,1.33712509800689,1.32313285661863,0.0504993561165022,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.53682202561745,0.530816841768093,0.0168199311966606,1.3365894514912,1.32282923886061,0.050268574541734,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.536816431590908,0.530814301427916,0.0168140142700091,1.33748679622236,1.32333802339786,0.050655370808058,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.536853321197421,0.530838446055639,0.0167939606638737,1.41013892081595,1.39525883611317,0.0543285398031163,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.536854461317893,0.530839014111254,0.0167951680765411,1.40993415595717,1.39515692923089,0.0542448405141653,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0|b=0.05]",8,0.536857824681515,0.530840669130682,0.0167987721501133,1.40932601185776,1.39485450380419,0.0539965284210238,1,"lag1p5__no_sbhm"
"fmrilss_oasis[absolute|x=0|b=0]",8,0.536852171449228,0.53083786968667,0.0167927502079685,1.41034472204122,1.39536129851251,0.0544127086535256,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.01|b=0.01]",8,0.536852753492098,0.530837090084826,0.016804649318218,1.3946188801701,1.38031248518337,0.0531317195262071,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.01|b=0.02]",8,0.536859665326548,0.530840295390966,0.0168123282125868,1.39336998966367,1.37939251743721,0.0526179403997924,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.01|b=0.05]",8,0.536878257917421,0.53084809813921,0.016834631022443,1.38985573029443,1.37584972197674,0.051182324856453,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.01|b=0]",8,0.536845452634374,0.530833552463726,0.0167968438383613,1.39590930757692,1.38106895732644,0.053664437020692,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.02|b=0.01]",8,0.536846039426972,0.530832664976964,0.0168086579324095,1.38061597004762,1.36646720034918,0.0524128603208043,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.02|b=0.02]",8,0.536852936794764,0.530835807560851,0.0168163115589946,1.37939688670862,1.36575912801583,0.0519060071975265,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.02|b=0.05]",8,0.536871496125503,0.530843441811495,0.016838540759142,1.37596721662759,1.36239554263961,0.0504897205733141,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.02|b=0]",8,0.536838754918107,0.530829193670662,0.0168008780844641,1.38187572985676,1.36719997427278,0.0529383916899341,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.05|b=0.01]",8,0.53682605928544,0.530819206678358,0.0168203383404754,1.34088125482981,1.32718458598791,0.050384781946459,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.05|b=0.02]",8,0.536832924040787,0.530822179740334,0.0168279169411754,1.33974519711205,1.32654000575343,0.0498983374563157,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.05|b=0.05]",8,0.53685141315982,0.530829360017648,0.0168499278172233,1.336551076086,1.32473426684728,0.0485390425775214,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0.05|b=0]",8,0.536818812527238,0.530815914871164,0.0168126346458674,1.34205557988796,1.32785209812698,0.0508891453190605,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0|b=0.01]",8,0.536859490718995,0.530841477138212,0.0168005814247,1.40902244468219,1.39457811103518,0.0538727324598325,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0|b=0.02]",8,0.536866418991498,0.530844748538247,0.0168082856988708,1.40774259567108,1.39329838964479,0.0533519585347598,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0|b=0.05]",8,0.53688505025208,0.530852729104662,0.016830662489755,1.4041404675388,1.38969648185676,0.0518968280686587,1,"lag1p5__no_sbhm"
"fmrilss_oasis[fractional|x=0|b=0]",8,0.536852171449228,0.53083786968667,0.0167927502079685,1.41034472204122,1.39536129851251,0.0544127086535256,1,"lag1p5__no_sbhm"
"st_default",8,0.53787516880009,0.531978239287336,0.0200284317353424,0.865123705338149,0.869992042824283,0.0286336176796812,1,"lag1p5__no_sbhm"
"fmrilss_lss",8,0.542073074028847,0.536795710341265,0.0209559523637482,1.40831652755843,1.39296487357085,0.0552007561690827,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.01|b=0.01]",8,0.542061922574809,0.536770857557378,0.0209589077235516,1.39247885203901,1.37700025631982,0.0543549982800476,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.01|b=0.02]",8,0.542062380912417,0.53676533305348,0.0209606683117163,1.39227304480724,1.37680807925829,0.0542783798670241,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.01|b=0.05]",8,0.542063712169256,0.536748834746891,0.020965914192521,1.39166184763483,1.37623747521021,0.0540512663321593,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.01|b=0]",8,0.542061456834397,0.536776394649993,0.0209571411042032,1.39268570813549,1.37719343228925,0.054432079075239,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.542050419306356,0.53675182742438,0.0209600759530312,1.37731734260512,1.36170093123012,0.0536061181707829,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.542050881041615,0.536746319706752,0.0209618317942496,1.37711674076849,1.36151370050007,0.0535307637234676,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.54205222263956,0.536729871575529,0.0209670635880809,1.376521022929,1.36095780485544,0.053307400073064,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.542049950193581,0.536757347700189,0.0209583141065604,1.37751897025921,1.36188913887374,0.0536819279170196,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.542016579323655,0.536696307544237,0.0209634879455154,1.33445564315718,1.31844406606122,0.0514654458975624,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.542017052537158,0.53669084987913,0.0209652299993137,1.3342694794382,1.31827053385516,0.0513937591349261,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.54201842894746,0.53667455132739,0.020970420876528,1.33371669433711,1.31775536988368,0.051181277133877,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.542016098797199,0.536701777671189,0.0209617399615698,1.33464276842462,1.31861851389059,0.0515375674922024,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.542073536641532,0.536790156396697,0.0209577238342729,1.40810422898898,1.39276652198375,0.0551223821965352,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.542073991824052,0.53678461507046,0.0209594892472182,1.40789300321402,1.39256919214917,0.0550444778288296,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0|b=0.05]",8,0.542075313455233,0.536768066474881,0.0209647494457462,1.40726569250628,1.39198326542315,0.0548135492678003,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0|b=0]",8,0.542073074028847,0.536795710341265,0.0209559523637482,1.40831652755843,1.39296487357085,0.0552007561690827,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.01|b=0.01]",8,0.542065136603402,0.536741832009786,0.0209684649673204,1.39239157955935,1.37699701409034,0.0539887334586701,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.01|b=0.02]",8,0.542067738939775,0.53670650471734,0.0209796192869875,1.39110334084419,1.37579505038408,0.0535131423127101,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.01|b=0.05]",8,0.542073915930604,0.536603593314509,0.0210116661070555,1.38747922136308,1.37241795845566,0.0521914673484622,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.01|b=0]",8,0.542062235143085,0.536777686004273,0.020957061603997,1.39372282026837,1.37823991106953,0.054483219282633,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.02|b=0.01]",8,0.542054414617142,0.536724143401414,0.0209695318919627,1.37823408575753,1.36270936643697,0.0532949626888022,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.02|b=0.02]",8,0.542057038650938,0.53668891659554,0.0209806585852836,1.37697647513012,1.36153650440071,0.0528267198483987,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.02|b=0.05]",8,0.542063285514847,0.536586299376728,0.0210126280656041,1.37343926985781,1.35824197749133,0.0515255820773159,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.02|b=0]",8,0.54205149239209,0.536759895699799,0.0209581571462951,1.37953381340977,1.36392231737358,0.0537818297262884,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.05|b=0.01]",8,0.542022837162417,0.536672446261917,0.0209726540507878,1.33805211768447,1.32215303550668,0.051305700015398,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.05|b=0.02]",8,0.542025533157691,0.53663751901873,0.0209837003206197,1.33687988019249,1.32106117371561,0.050858829197732,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.05|b=0.05]",8,0.542032008055708,0.536535777798605,0.0210154446135297,1.33358487211315,1.31799637921473,0.0496174374023658,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.05|b=0]",8,0.542019845372358,0.536707895203657,0.0209613626065751,1.33926399286482,1.32328262218116,0.0517704114175226,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0|b=0.01]",8,0.542075956085712,0.536759754441009,0.0209673847818004,1.40695257046198,1.39169086501442,0.0546985279958277,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0|b=0.02]",8,0.542078538012808,0.536724326420348,0.0209785671483623,1.40563253195263,1.39045866457418,0.0542154699166562,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0|b=0.05]",8,0.54208464859539,0.536621119940795,0.0210106924777398,1.40191816108166,1.38699577390247,0.0528729290184911,1,"lag1p5__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0|b=0]",8,0.542073074028847,0.536795710341265,0.0209559523637482,1.40831652755843,1.39296487357085,0.0552007561690827,1,"lag1p5__sbhm_default_gls"
"fmrilss_sbhm",8,0.311863795810244,0.348340358707109,0.138610045276223,4.54190913022388,4.43705296611521,1.2484361515963,1,"lag1p5__sbhm_default_gls"
"st_default",8,0.541352778881369,0.531978239287336,0.0258788430966957,0.858095526931413,0.857196525927349,0.0239886546636433,1,"lag1p5__sbhm_default_gls"
"fmrilss_lss",8,0.541307550522703,0.533733616316689,0.0210013439045692,1.40061826887885,1.38778746238931,0.0615776093965938,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.01|b=0.01]",8,0.541299833473501,0.533722501152145,0.0210040533322026,1.38495645990554,1.37189807678835,0.0605698360089844,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.01|b=0.02]",8,0.541301611423902,0.53372225509942,0.0210057309847533,1.38475341351701,1.37167311938991,0.0604982858836496,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.01|b=0.05]",8,0.541306875551719,0.533721488276746,0.0210107298059626,1.38415042530331,1.3710051098561,0.0602862414183894,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.01|b=0]",8,0.541298043756862,0.53372274233985,0.0210023699422444,1.38516054277182,1.37212419063628,0.0606418257692742,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.541290395323298,0.533711731492149,0.0210050610923362,1.36996534304815,1.35670975289558,0.059656607363405,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.541292173616517,0.533711490006361,0.0210067342469636,1.36976744916201,1.35649020687763,0.0595861766382008,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.541297438990933,0.533710736981022,0.0210117197222387,1.36917978284977,1.3558382869691,0.0593774520073131,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.541288605300904,0.533711968129481,0.021003382225217,1.37016425057456,1.35693043102255,0.0597274712510052,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.541262509979348,0.533680030167008,0.0210080035457776,1.32759959624951,1.31379897189038,0.0570397002222975,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.541264290949865,0.533679803529959,0.0210096636649877,1.32741599057748,1.31359446405595,0.0569725087295083,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.541269564935486,0.533679095279494,0.0210146104609603,1.32687081080474,1.31298725477582,0.0567733910786093,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.541260717378151,0.533680251994997,0.0210063377860322,1.32778415188377,1.31400454380076,0.0571073062000788,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.541309340242278,0.533733370799684,0.0210030318970199,1.40040879822261,1.38755569565617,0.0615044724021375,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.541311118156235,0.533733120399193,0.0210047141266615,1.40020038775713,1.38732511061573,0.0614317816474464,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0|b=0.05]",8,0.541316381942879,0.533732340425468,0.0210097265284305,1.39958144811881,1.38664036803381,0.0612163544427909,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[absolute|x=0|b=0]",8,0.541307550522703,0.533733616316689,0.0210013439045692,1.40061826887885,1.38778746238931,0.0615776093965938,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.01|b=0.01]",8,0.541310131550545,0.533721811798355,0.0210131676139914,1.38487271924275,1.37170844035989,0.0602424559817372,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.01|b=0.02]",8,0.541321102288444,0.533719958112018,0.0210237969714022,1.38360184086221,1.37030096820753,0.0597987363564454,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.01|b=0.05]",8,0.541351357623815,0.533713360087352,0.0210543376474323,1.38002693947518,1.36634368625132,0.058567168033039,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.01|b=0]",8,0.54129868138601,0.533723470975971,0.0210023013287463,1.38618609058258,1.37316331482736,0.0607041194409805,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.02|b=0.01]",8,0.541301324012799,0.533711780984041,0.0210140859497879,1.37087412703589,1.35752647763644,0.0593943891169553,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.02|b=0.02]",8,0.54131229842501,0.533709955691829,0.0210246891438091,1.36963356470187,1.35615082424732,0.0589571692019099,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.02|b=0.05]",8,0.541342572123257,0.533703445810369,0.0210551566510769,1.36614468695049,1.35228375556049,0.0577437305353104,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.02|b=0]",8,0.541289871559487,0.53371341236939,0.0210032467804655,1.372156305432,1.35894859914517,0.0598493062016524,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.05|b=0.01]",8,0.541275281114513,0.533682222070301,0.0210167726973369,1.33115560257251,1.31729841174144,0.0569569411799357,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.05|b=0.02]",8,0.541286275426626,0.533680488094471,0.021027299881758,1.32999952560076,1.31601160690092,0.0565385748733254,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.05|b=0.05]",8,0.541316628367691,0.533674259046538,0.02105755477003,1.32675031060774,1.31239636534888,0.0553777332300202,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0.05|b=0]",8,0.541263812466112,0.533683763578674,0.021006012295596,1.33235083910158,1.31862906178752,0.0573922909770636,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0|b=0.01]",8,0.54131900011973,0.533731930577084,0.0210122377502862,1.39927251014056,1.38629861415435,0.0611090802090467,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0|b=0.02]",8,0.541329968822671,0.533730049659798,0.021022893698368,1.39797015263406,1.384858134771,0.0606587461997875,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0|b=0.05]",8,0.54136021026393,0.533723366614955,0.0210535087289223,1.39430591491512,1.38080725602817,0.0594087299227606,1,"lag1p5__sbhm_lss1"
"fmrilss_oasis[fractional|x=0|b=0]",8,0.541307550522703,0.533733616316689,0.0210013439045692,1.40061826887885,1.38778746238931,0.0615776093965938,1,"lag1p5__sbhm_lss1"
"fmrilss_sbhm",8,0.228776550847554,0.260385252357005,0.0862070289236773,9.71975799537787,10.1275821774184,2.17130302429498,1,"lag1p5__sbhm_lss1"
"st_default",8,0.542030367169308,0.534688592439091,0.02584267813773,0.857771283237001,0.856079260937791,0.0241162730829098,1,"lag1p5__sbhm_lss1"
"fmrilss_lss",8,0.542339837860844,0.533733616316689,0.0223935063192729,1.40752147143167,1.39015859776797,0.0636606130926671,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.01|b=0.01]",8,0.542327887283412,0.533722501152145,0.0223901200074912,1.3918122784732,1.37483543526125,0.0625768423214697,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.01|b=0.02]",8,0.54232911055923,0.53372225509942,0.0223909281520196,1.39159305121035,1.37468573346398,0.0624995528753781,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.01|b=0.05]",8,0.5423327201169,0.533721488276746,0.0223933344237312,1.39094189271654,1.37424123253901,0.0622704043395292,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.01|b=0]",8,0.542326653828146,0.53372274233985,0.0223893088085339,1.39203260483664,1.37498591299813,0.0626545904836358,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.542314852458909,0.533711731492149,0.0223860211916247,1.37678985427122,1.36012598196955,0.0615932177376808,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.542316080924471,0.533711490006361,0.0223868323750178,1.37657594042241,1.35998065596596,0.0615171236997171,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.542319706159917,0.533710736981022,0.0223892477331494,1.37594058220031,1.35954916981747,0.0612915233892334,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.54231361383253,0.533711968129481,0.0223852069487655,1.37700484364818,1.36027206495184,0.0616697640824865,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.542276608415626,0.533680030167008,0.0223742663951998,1.33432822576658,1.31859006783361,0.0587639352060742,1,"lag1p5__sbhm_oasis_voxel"
