"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate","regime","lag","widen"
"medium__lag2__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.230649158148965,0.230649158148965,9.84428960547051e-05,2.36970763959615,2.36970763959615,0.0343361529626763,-0.436642840610467,-0.436642840610467,0.019283231272945,0.436642840610467,-0.0235440794250311,-0.0235440794250311,0.0130696665703657,0.0235440794250311,0.600694444444444,0.600694444444444,0.00818410626373319,1,"medium",2,2
"medium__lag2__widen2","st_default",2,0.227725237802664,0.227725237802664,0.0137317199152803,1.0548420798098,1.0548420798098,0.0638045878151168,-0.966278517757295,-0.966278517757295,0.0072863812480582,0.966278517757295,-0.000349908590875335,-0.000349908590875335,0.0109636879643818,0.0077524981064277,0.615740740740741,0.615740740740741,0.0196418550329597,1,"medium",2,2
"medium__lag2__widen2","fmrilss_sbhm",2,0.15892231453346,0.15892231453346,0.0385707753514,2.95711700873017,2.95711700873017,0.38477718742241,-0.62312235424815,-0.62312235424815,0.0803974125208333,0.62312235424815,0.0227448843961512,0.0227448843961512,0.0959326344041068,0.0678346163242338,0.561342592592593,0.561342592592593,0.018005033780213,1,"medium",2,2
"medium__lag2__widen1","fmrilss_sbhm",2,0.289993007890317,0.289993007890317,0.0601928447645704,2.95961846932426,2.95961846932426,0.538453273567667,-0.139694991378463,-0.139694991378463,0.361894854290417,0.255898305545272,0.0369225362833561,0.0369225362833561,0.0554314724956671,0.0391959700928418,0.59375,0.59375,0.00818410626373319,1,"medium",2,1
"medium__lag2__widen1","st_default",2,0.28721865041218,0.28721865041218,0.0640751653271086,1.09124620754459,1.09124620754459,0.00928591074691044,-0.953850260976672,-0.953850260976672,0.0230061467063197,0.953850260976672,0.0113524279091774,0.0113524279091774,0.0115258322345619,0.0113524279091774,0.614583333333333,0.614583333333333,0.00818410626373319,1,"medium",2,1
"medium__lag2__widen1","fmrilss_lss",2,0.276206018151408,0.276206018151408,0.0832385903504564,2.71744648067393,2.71744648067393,0.392987852502436,-0.271001585990631,-0.271001585990631,0.327872469938007,0.271001585990631,0.056407354362986,0.056407354362986,0.0604651297641495,0.056407354362986,0.582175925925926,0.582175925925926,0.040920531318666,1,"medium",2,1
"medium__lag2__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.209947993787968,0.209947993787968,0.05452692701506,3.01695731691619,3.01695731691619,0.135674621371532,-0.426578067679165,-0.426578067679165,0.157504835824199,0.426578067679165,0.0885223829559085,0.0885223829559085,0.0463786000460078,0.0885223829559085,0.548611111111111,0.548611111111111,0.00327364250549329,1,"medium",2,1
"medium__lag2__widen0","fmrilss_lss",2,0.334202983541946,0.334202983541946,0.00874990864627732,2.85727468760399,2.85727468760399,0.242659623384763,-0.0969088179579515,-0.0969088179579515,0.0858221496087147,0.0969088179579515,0.0234118140752517,0.0234118140752517,0.047057730459719,0.033274840315316,0.62962962962963,0.62962962962963,0.0130945700219731,1,"medium",2,0
"medium__lag2__widen0","fmrilss_sbhm",2,0.330396266619296,0.330396266619296,0.0909079972183988,3.06053795796469,3.06053795796469,0.202506456113056,-0.0532230916787041,-0.0532230916787041,0.29549826694344,0.208948828384579,0.0106858639084403,0.0106858639084403,0.112875719851846,0.0798151869385531,0.631944444444444,0.631944444444444,0.0130945700219731,1,"medium",2,0
"medium__lag2__widen0","st_default",2,0.328939395709143,0.328939395709143,0.00548084703171267,1.07132628165695,1.07132628165695,0.00799050952388376,-0.930118791409599,-0.930118791409599,0.0366592644154237,0.930118791409599,0.0122239716433266,0.0122239716433266,0.0222751202756662,0.0157508885986695,0.62037037037037,0.62037037037037,0.00327364250549329,1,"medium",2,0
"medium__lag2__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.22306414004088,0.22306414004088,0.11467195085494,2.94632450006336,2.94632450006336,0.0151508066102733,-0.411551114585853,-0.411551114585853,0.31088126939138,0.411551114585853,0.0164702641482053,0.0164702641482053,0.0137166234648986,0.0164702641482053,0.587962962962963,0.587962962962963,0.0491046375823992,1,"medium",2,0
"medium__lag1__widen2","st_default",2,0.358648163699908,0.358648163699908,0.0770508099223083,1.00506794858741,1.00506794858741,0.0654928011942736,-0.95681537056287,-0.95681537056287,0.0152493662135759,0.95681537056287,0.000697063246517654,0.000697063246517654,0.00913796915096912,0.00646151995292374,0.614583333333333,0.614583333333333,0.0147313912747198,1,"medium",1,2
"medium__lag1__widen2","fmrilss_lss",2,0.341007160984476,0.341007160984476,0.0613855329261083,2.75706049865706,2.75706049865706,0.00294763544990254,-0.0261257121656444,-0.0261257121656444,0.113425627385189,0.0802040302844057,0.118609315913089,0.118609315913089,0.0560246739685493,0.118609315913089,0.627314814814815,0.627314814814815,0.0196418550329597,1,"medium",1,2
"medium__lag1__widen2","fmrilss_sbhm",2,0.264476025507253,0.264476025507253,0.082494608670343,3.01654399825329,3.01654399825329,0.263300941709331,-0.220000226811011,-0.220000226811011,0.154791660515952,0.220000226811011,0.133350367627035,0.133350367627035,0.144392689016087,0.133350367627035,0.608796296296296,0.608796296296296,0.0294627825494395,1,"medium",1,2
"medium__lag1__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.230539799271652,0.230539799271652,0.0169059446329149,2.46645348974084,2.46645348974084,0.0384778724454807,-0.423634829524827,-0.423634829524827,0.027170038105531,0.423634829524827,0.0674879433231767,0.0674879433231767,0.021974781311197,0.0674879433231767,0.568287037037037,0.568287037037037,0.0278259612966928,1,"medium",1,2
"medium__lag1__widen1","st_default",2,0.326124579264527,0.326124579264527,0.023698265062147,1.01154723337282,1.01154723337282,0.0886961901010187,-0.959528531633781,-0.959528531633781,0.00321839345853542,0.959528531633781,0.00326080125293358,0.00326080125293358,0.00495178948385434,0.00350144392304164,0.619212962962963,0.619212962962963,0.0114577487692266,1,"medium",1,1
"medium__lag1__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.313558050413186,0.313558050413186,0.0157238494634143,2.7871054073018,2.7871054073018,0.172455716095477,-0.0973125007711584,-0.0973125007711584,0.163628739804108,0.115702991512494,-0.0145690759795255,-0.0145690759795255,0.0153144986239847,0.0145690759795255,0.601851851851852,0.601851851851852,0.0294627825494395,1,"medium",1,1
"medium__lag1__widen1","fmrilss_lss",2,0.313228653913683,0.313228653913683,0.0157990516991538,2.96076995785612,2.96076995785612,0.198674033445835,-0.0408026047339639,-0.0408026047339639,0.176677819375799,0.124930084165879,-0.0131426109945376,-0.0131426109945376,0.0152206818487477,0.0131426109945376,0.600694444444444,0.600694444444444,0.0245523187911996,1,"medium",1,1
"medium__lag1__widen1","fmrilss_sbhm",2,0.180638119183225,0.180638119183225,0.0570849098259614,3.09277069856162,3.09277069856162,0.574499514723604,-0.490997225623869,-0.490997225623869,0.0426777164118218,0.490997225623869,-0.0757448148410294,-0.0757448148410294,0.0311597877667036,0.0757448148410294,0.569444444444444,0.569444444444444,0.00982092751647987,1,"medium",1,1
"medium__lag1__widen0","st_default",2,0.396306915558363,0.396306915558363,0.0200661310577949,0.988814511730024,0.988814511730024,0.107867923567496,-0.949851792565307,-0.949851792565307,0.00332380788871522,0.949851792565307,-0.00170266244673884,-0.00170266244673884,0.000178744587088716,0.00170266244673884,0.619212962962963,0.619212962962963,0.0278259612966928,1,"medium",1,0
"medium__lag1__widen0","fmrilss_lss",2,0.367758579358271,0.367758579358271,0.000855157789533417,2.33413769594783,2.33413769594783,0.195054605962247,-0.0897358346310163,-0.0897358346310163,0.0185224493485875,0.0897358346310163,-0.00803266663211083,-0.00803266663211083,0.0343590712877736,0.0242955323028567,0.600694444444444,0.600694444444444,0.00163682125274661,1,"medium",1,0
"medium__lag1__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.27330520916891,0.27330520916891,0.0290728498725551,2.80372884489126,2.80372884489126,0.208408386975899,-0.200389607565537,-0.200389607565537,0.0903886646984081,0.200389607565537,-0.0139899100362056,-0.0139899100362056,0.0271361739961056,0.0191881726481043,0.56712962962963,0.56712962962963,0.00327364250549321,1,"medium",1,0
"medium__lag1__widen0","fmrilss_sbhm",2,0.272576397753312,0.272576397753312,0.0528784073457954,2.51498431974592,2.51498431974592,0.0880086634296126,-0.29153955573836,-0.29153955573836,0.0596496092460596,0.29153955573836,0.0506647895499043,0.0506647895499043,0.0316571207631303,0.0506647895499043,0.571759259259259,0.571759259259259,0.00982092751647987,1,"medium",1,0
"medium__lag0__widen2","st_default",2,0.309045839847511,0.309045839847511,0.0349102168929044,0.990784946063884,0.990784946063884,0.111967393533417,-0.881696613921306,-0.881696613921306,0.0305810120099925,0.881696613921306,0.032481582710819,0.032481582710819,0.0382996292482141,0.032481582710819,0.606481481481481,0.606481481481481,0.00327364250549329,1,"medium",0,2
"medium__lag0__widen2","fmrilss_lss",2,0.304024944114265,0.304024944114265,0.0153486726708855,2.60535363627335,2.60535363627335,0.0507256857762277,-0.152949048213948,-0.152949048213948,0.117701699865075,0.152949048213948,0.0546281142900081,0.0546281142900081,0.0029694323199448,0.0546281142900081,0.587962962962963,0.587962962962963,0.0065472850109865,1,"medium",0,2
"medium__lag0__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.220584120110424,0.220584120110424,0.0707439663093903,2.65613503245954,2.65613503245954,0.033051713438741,-0.389499204668169,-0.389499204668169,0.0926059878895309,0.389499204668169,0.044827055913633,0.044827055913633,0.0050993010067854,0.044827055913633,0.572916666666667,0.572916666666667,0.0703833138681055,1,"medium",0,2
"medium__lag0__widen2","fmrilss_sbhm",2,0.158562611144186,0.158562611144186,0.0273341574858679,2.61546689498575,2.61546689498575,0.20005158527298,-0.589216028556991,-0.589216028556991,0.10698708136431,0.589216028556991,0.0669691221518723,0.0669691221518723,0.0278749184140143,0.0669691221518723,0.56712962962963,0.56712962962963,0.00327364250549321,1,"medium",0,2
"medium__lag0__widen1","st_default",2,0.37929167502343,0.37929167502343,0.0259982477494018,1.04840742495483,1.04840742495483,0.0204347624186837,-0.892103840510356,-0.892103840510356,0.08304097208941,0.892103840510356,0.0192901488420546,0.0192901488420546,0.0433138397895443,0.0306275098344145,0.630787037037037,0.630787037037037,0.0114577487692264,1,"medium",0,1
"medium__lag0__widen1","fmrilss_lss",2,0.35029960280362,0.35029960280362,0.00361415625550816,2.52631681263312,2.52631681263312,0.0510769078605734,-0.135977589711009,-0.135977589711009,0.0200409739706429,0.135977589711009,0.074917717793631,0.074917717793631,0.0814745601716683,0.074917717793631,0.609953703703704,0.609953703703704,0.0147313912747197,1,"medium",0,1
"medium__lag0__widen1","fmrilss_sbhm",2,0.194106824814222,0.194106824814222,0.0628694286845747,2.77305252187136,2.77305252187136,0.260002291632201,-0.432548166891884,-0.432548166891884,0.0848667238990371,0.432548166891884,0.0553515404306456,0.0553515404306456,0.136130964708423,0.0962591282747922,0.576388888888889,0.576388888888889,0.0556519225933856,1,"medium",0,1
"medium__lag0__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.168416923528898,0.168416923528898,0.00278124694286419,2.69606337336581,2.69606337336581,0.0324026289572696,-0.60015564708613,-0.60015564708613,0.018610662898419,0.60015564708613,0.0227377268566683,0.0227377268566683,0.0199395970800856,0.0227377268566683,0.555555555555556,0.555555555555556,0.00982092751647979,1,"medium",0,1
"medium__lag0__widen0","st_default",2,0.405782150714906,0.405782150714906,0.0327612413230858,1.07197243230787,1.07197243230787,0.00557126841247878,-0.943683291476363,-0.943683291476363,0.0295527878684488,0.943683291476363,-0.00455847701538037,-0.00455847701538037,0.0130430541510968,0.00922283203762393,0.637731481481482,0.637731481481482,0.0147313912747197,1,"medium",0,0
"medium__lag0__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.37539141645074,0.37539141645074,0.0316321930334498,2.62134833349562,2.62134833349562,0.572950671088896,-0.019114676974759,-0.019114676974759,0.307010566136575,0.217089253211093,0.0248828742518166,0.0248828742518166,0.0630306342438621,0.0445693888963239,0.628472222222222,0.628472222222222,0.0212786762857063,1,"medium",0,0
"medium__lag0__widen0","fmrilss_lss",2,0.374408179192667,0.374408179192667,0.0316887688212071,2.80432832299226,2.80432832299226,0.621888813460211,0.0449943338538853,0.0449943338538853,0.32675011557165,0.231047222474202,0.0339839130783909,0.0339839130783909,0.0456543933308225,0.0339839130783909,0.627314814814815,0.627314814814815,0.0229154975384529,1,"medium",0,0
"medium__lag0__widen0","fmrilss_sbhm",2,0.216513726985733,0.216513726985733,0.0257787669280687,2.97682409619843,2.97682409619843,0.144162453291522,-0.329068095408691,-0.329068095408691,0.0778903179194159,0.329068095408691,0.032669348707893,0.032669348707893,0.139372185746545,0.0985510176501728,0.587962962962963,0.587962962962963,0.00982092751647987,1,"medium",0,0
"hard__lag3__widen2","fmrilss_sbhm",2,0.180129582940862,0.180129582940862,0.0346671532349697,2.89011869782013,2.89011869782013,0.15321535680584,-0.587896034069772,-0.587896034069772,0.102788682832595,0.587896034069772,-0.0806277805028669,-0.0806277805028669,0.00379407225415608,0.0806277805028669,0.510416666666667,0.510416666666667,0.018005033780213,1,"hard",3,2
"hard__lag3__widen2","st_default",2,0.141107575035539,0.141107575035539,0.0459770777990517,1.18666688484463,1.18666688484463,0.03147914525143,-0.98491190683351,-0.98491190683351,0.00139655829795727,0.98491190683351,-0.00446817414956375,-0.00446817414956375,0.00237937165660208,0.00446817414956375,0.549768518518519,0.549768518518519,0.0376468888131727,1,"hard",3,2
"hard__lag3__widen2","fmrilss_lss",2,0.136825661542683,0.136825661542683,0.00892386432245446,2.83776050665787,2.83776050665787,0.262692354914902,-0.644931214786259,-0.644931214786259,0.00146918726014946,0.644931214786259,-0.0803749906436729,-0.0803749906436729,0.00254206327209325,0.0803749906436729,0.541666666666667,0.541666666666667,0.00327364250549329,1,"hard",3,2
"hard__lag3__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.0774371157201723,0.0774371157201723,0.0631242318268993,3.51517701453703,3.51517701453703,0.0666801457274196,-0.746499342193853,-0.746499342193853,0.207122386141915,0.746499342193853,-0.0863289165900598,-0.0863289165900598,0.0160099099170656,0.0863289165900598,0.502314814814815,0.502314814814815,0.0196418550329597,1,"hard",3,2
"hard__lag3__widen1","fmrilss_sbhm",2,0.236275120658739,0.236275120658739,0.0172475631163084,3.36518430025231,3.36518430025231,0.849604861123995,-0.294499326784865,-0.294499326784865,0.0681605634318668,0.294499326784865,-0.0498256156915569,-0.0498256156915569,0.0864195735318869,0.0611078664716467,0.56712962962963,0.56712962962963,0.0163682125274664,1,"hard",3,1
"hard__lag3__widen1","st_default",2,0.177580398340301,0.177580398340301,0.049114359374265,1.14122163317691,1.14122163317691,0.0304732034286515,-0.978451430505649,-0.978451430505649,0.00703333121385863,0.978451430505649,-0.000665833059181861,-0.000665833059181861,0.00515957761901711,0.00364837232246534,0.5625,0.5625,0.00327364250549329,1,"hard",3,1
"hard__lag3__widen1","fmrilss_lss",2,0.170291530314334,0.170291530314334,0.0222318707480768,3.36885251368995,3.36885251368995,0.666270585141222,-0.509971100010957,-0.509971100010957,0.111386606566945,0.509971100010957,-0.0323723988836075,-0.0323723988836075,0.0763110890701635,0.0539600885612432,0.555555555555556,0.555555555555556,0.00327364250549329,1,"hard",3,1
"hard__lag3__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.110806542816917,0.110806542816917,0.0630979019608065,3.77091373071532,3.77091373071532,0.244652635759502,-0.647974354584807,-0.647974354584807,0.246994237949883,0.647974354584807,-0.0239330512763088,-0.0239330512763088,0.0723537082661798,0.0511617977590089,0.510416666666667,0.510416666666667,0.018005033780213,1,"hard",3,1
"hard__lag3__widen0","fmrilss_sbhm",2,0.255132449417128,0.255132449417128,0.00814509704377949,3.96794413609663,3.96794413609663,0.160338734122183,-0.162120024371462,-0.162120024371462,0.0120667374951423,0.162120024371462,0.063329737389704,0.063329737389704,0.038616039496562,0.063329737389704,0.58912037037037,0.58912037037037,0.0147313912747198,1,"hard",3,0
"hard__lag3__widen0","fmrilss_lss",2,0.177324737332686,0.177324737332686,0.0131438410518198,3.89392878009351,3.89392878009351,0.153523522223428,-0.44565046820808,-0.44565046820808,0.0369645996984428,0.44565046820808,0.0534959266121655,0.0534959266121655,0.0298728002421749,0.0534959266121655,0.556712962962963,0.556712962962963,0.00163682125274661,1,"hard",3,0
"hard__lag3__widen0","st_default",2,0.142663557735046,0.142663557735046,0.0337851056927389,1.19517369027461,1.19517369027461,0.0998013737702314,-0.970117535091758,-0.970117535091758,0.0159369924443006,0.970117535091758,0.0238721462515324,0.0238721462515324,0.0363439454687018,0.0256990502959932,0.569444444444444,0.569444444444444,0.00327364250549329,1,"hard",3,0
"hard__lag3__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.132131693042942,0.132131693042942,0.0284690087760152,4.24824195354665,4.24824195354665,0.00600471883345946,-0.516505911438654,-0.516505911438654,0.146096038324282,0.516505911438654,0.0345041444217406,0.0345041444217406,0.0217825571221343,0.0345041444217406,0.513888888888889,0.513888888888889,0.0163682125274664,1,"hard",3,0
"hard__lag2__widen2","fmrilss_lss",2,0.256763996643081,0.256763996643081,0.0241992320181932,3.75039572559074,3.75039572559074,0.076713982484918,-0.232339921777099,-0.232339921777099,0.0142904910479652,0.232339921777099,0.0360726166714147,0.0360726166714147,0.0256281696326683,0.0360726166714147,0.584490740740741,0.584490740740741,0.00491046375823997,1,"hard",2,2
"hard__lag2__widen2","fmrilss_sbhm",2,0.208241128014237,0.208241128014237,0.0102900513371009,3.91977603550546,3.91977603550546,0.439171148244271,-0.34662512929621,-0.34662512929621,0.108315345446264,0.34662512929621,0.121057581943109,0.121057581943109,0.0431635502798607,0.121057581943109,0.563657407407407,0.563657407407407,0.0049104637582399,1,"hard",2,2
"hard__lag2__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.124391491308738,0.124391491308738,0.0114524101980921,4.15585594653806,4.15585594653806,0.110731801374614,-0.603558012701867,-0.603558012701867,0.025093609231906,0.603558012701867,0.0274907557569497,0.0274907557569497,0.00979047960866812,0.0274907557569497,0.513888888888889,0.513888888888889,0.0065472850109865,1,"hard",2,2
"hard__lag2__widen2","st_default",2,0.0972474341397181,0.0972474341397181,0.179247589704545,1.30762570261612,1.30762570261612,0.120227512505006,-0.963048050960073,-0.963048050960073,0.0522857548071541,0.963048050960073,0.0242351807201789,0.0242351807201789,0.0342117741256499,0.0242351807201789,0.27662037037037,0.27662037037037,0.368284781867993,1,"hard",2,2
"hard__lag2__widen1","st_default",2,0.233960747852109,0.233960747852109,0.00387732622681406,1.26437801875281,1.26437801875281,0.120914729327608,-0.97101986791165,-0.97101986791165,0.00325813206162766,0.97101986791165,0.00673572226320314,0.00673572226320314,0.00768677525979904,0.00673572226320314,0.561342592592593,0.561342592592593,0.0310996038021861,1,"hard",2,1
"hard__lag2__widen1","fmrilss_lss",2,0.230253050994908,0.230253050994908,0.041070600325126,3.48224223602845,3.48224223602845,0.258728196000309,-0.390795660692394,-0.390795660692394,0.140995151542812,0.390795660692394,0.00202833672016635,0.00202833672016635,0.0647250657246033,0.045767532886612,0.571759259259259,0.571759259259259,0.0130945700219732,1,"hard",2,1
"hard__lag2__widen1","fmrilss_sbhm",2,0.198758248734245,0.198758248734245,0.00189567746873189,3.51394102497313,3.51394102497313,0.226019212103405,-0.451998645830181,-0.451998645830181,0.0501761844912591,0.451998645830181,0.0432877838750204,0.0432877838750204,0.112251975710794,0.0793741332266903,0.550925925925926,0.550925925925926,0.0294627825494395,1,"hard",2,1
"hard__lag2__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.114835136233304,0.114835136233304,0.00702760690456907,3.96384268984668,3.96384268984668,0.439604263950733,-0.654363047866732,-0.654363047866732,0.0167404909642847,0.654363047866732,-0.0203045376299556,-0.0203045376299556,0.0807794533383206,0.0571196992360688,0.513888888888889,0.513888888888889,0.0065472850109865,1,"hard",2,1
"hard__lag2__widen0","fmrilss_sbhm",2,0.262606959894462,0.262606959894462,0.0326297558778385,3.6639918699162,3.6639918699162,0.940684149185519,-0.314676200146467,-0.314676200146467,0.19487291534029,0.314676200146467,0.0123625467756893,0.0123625467756893,0.0833466167567908,0.0589349578976831,0.563657407407407,0.563657407407407,0.00163682125274668,1,"hard",2,0
"hard__lag2__widen0","fmrilss_lss",2,0.206574954719839,0.206574954719839,0.0241986748883843,3.94276933119313,3.94276933119313,0.864814251074659,-0.442582841755742,-0.442582841755742,0.0921735928081388,0.442582841755742,0.06654140075302,0.06654140075302,0.113004377076806,0.0799061613347712,0.574074074074074,0.574074074074074,0.0130945700219732,1,"hard",2,0
"hard__lag2__widen0","st_default",2,0.195455315531183,0.195455315531183,0.0375512814953596,1.50136569695884,1.50136569695884,0.452969512526483,-0.959739539890408,-0.959739539890408,0.0192860244490666,0.959739539890408,0.0424044250822425,0.0424044250822425,0.0608553397963535,0.0430312234414131,0.560185185185185,0.560185185185185,0.0163682125274664,1,"hard",2,0
"hard__lag2__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",2,0.0479373047450472,0.0479373047450472,0.114160286840705,4.47587654777981,4.47587654777981,1.22984179357699,-0.788582787026249,-0.788582787026249,0.255060514578884,0.788582787026249,0.0562279855234105,0.0562279855234105,0.166243447706338,0.117551869200983,0.516203703703704,0.516203703703704,0.00654728501098658,1,"hard",2,0
"hard__lag1__widen2","st_default",2,0.304772209298554,0.304772209298554,0.0568528825215532,1.53435576094981,1.53435576094981,0.357679650623025,-0.937098070065775,-0.937098070065775,0.024817503942552,0.937098070065775,0.0633655805003157,0.0633655805003157,0.0452791759202636,0.0633655805003157,0.581018518518519,0.581018518518519,0.0229154975384529,1,"hard",1,2
"hard__lag1__widen2","fmrilss_lss",2,0.301166861297122,0.301166861297122,0.0135330389267133,4.10866205640941,4.10866205640941,0.523638644810912,-0.0936938335443511,-0.0936938335443511,0.115358267113305,0.0936938335443511,0.109681724458671,0.109681724458671,0.0283646693412395,0.109681724458671,0.582175925925926,0.582175925925926,0.0049104637582399,1,"hard",1,2
"hard__lag1__widen2","fmrilss_sbhm",2,0.233090135199142,0.233090135199142,0.0315247108893195,4.09606205050223,4.09606205050223,0.283738580141035,-0.256419997955452,-0.256419997955452,0.188808793450085,0.256419997955452,0.0943181004157772,0.0943181004157772,0.0693061190861882,0.0943181004157772,0.560185185185185,0.560185185185185,0.00654728501098658,1,"hard",1,2
