"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate","regime","lag","widen"
"medium__lag3__widen1","st_default",20,0.192408311076948,0.185844636712025,0.0473892081693098,1.03486749315031,1.02238705939285,0.0597678768430472,-0.965999600527193,-0.972936722401399,0.0181108126284935,0.965999600527193,0.00250509145324764,0.00679507092200417,0.0192895507771055,0.0156102140086624,0.569791666666667,0.565972222222222,0.0188546941133771,1,"medium",3,1
"medium__lag3__widen1","hrfals_fit[cf_als]",20,0.0785263019714543,0.081032267224815,0.0461139449784396,1.48941162806443,1.49928994878058,0.115937202343609,-0.913784610128853,-0.91366990372402,0.0523746743777495,0.913784610128853,0.0287489515099859,0.0643140558584622,0.200631472152428,0.146077785660884,0.533680555555556,0.530092592592593,0.026905939258085,1,"medium",3,1
"medium__lag3__widen1","hrfals_fit[ls_svd_1als]",20,0.0785263019714543,0.081032267224815,0.0461139449784396,1.48941175504792,1.49930110275098,0.115940956133753,-0.913783150569122,-0.913666084236459,0.0523754051755683,0.913783150569122,0.0287488368022571,0.0643144349571423,0.200633598587482,0.146079539781074,0.533680555555556,0.530092592592593,0.026905939258085,1,"medium",3,1
"medium__lag3__widen1","hrfals_fit[ls_svd_only]",20,0.0379487695027422,0.0459860034888703,0.0656905923865995,1.07699302917615,1.0575204292178,0.0599732938713816,-0.990274306456973,-0.991900569641501,0.0188823388955641,0.990274306456973,0.00321383175790828,0.00390521249309177,0.014180783655084,0.0111897280546454,0.512268518518519,0.508101851851852,0.0225944998875359,1,"medium",3,1
"medium__lag3__widen0","fmrilss_sbhm",20,0.285338534698956,0.277260959748674,0.0369112620097771,3.96575271260874,3.95086395244015,0.294403477780904,0.153452222476116,0.165010794481306,0.193013868421254,0.190871252515089,0.0547673873858954,0.0467252389219243,0.149506900173576,0.125525332250521,0.592824074074074,0.591435185185185,0.0184100747789896,1,"medium",3,0
"medium__lag3__widen0","hrfals_fastlss[r]",20,0.184123377116591,0.180753569917779,0.0379353000656172,2.61269660256138,2.65050568038102,0.168040036461622,-0.55299781268174,-0.562874709652405,0.101165604449132,0.55299781268174,0.13143394029404,0.129251643662671,0.310879978577679,0.263546845492655,0.571990740740741,0.576388888888889,0.0196260547886854,1,"medium",3,0
"medium__lag3__widen0","hrfals_fastlss[cpp]",20,0.184123377116591,0.180753569917779,0.0379353000656172,2.61269660256138,2.65050568038102,0.168040036461622,-0.55299781268174,-0.562874709652406,0.101165604449132,0.55299781268174,0.13143394029404,0.12925164366267,0.310879978577679,0.263546845492655,0.571990740740741,0.576388888888889,0.0196260547886854,1,"medium",3,0
"medium__lag3__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.18067980268002,0.176226763472304,0.0379346121315647,2.57749061678527,2.58313313636208,0.168983327744384,-0.529701254240315,-0.527661388919851,0.11093140349143,0.529701254240315,0.0333643760166029,0.0112061804456839,0.0870538405689235,0.0680542404173568,0.563657407407407,0.568287037037037,0.0168688328856069,1,"medium",3,0
"medium__lag3__widen0","fmrilss_lss",20,0.179999404329012,0.175775898661535,0.0379163459519757,2.73377696299045,2.73811373407846,0.183302361054643,-0.500443719302516,-0.496948393482915,0.118373072442549,0.500443719302516,0.0297350724455765,0.0194463695804226,0.0832525303476406,0.0655683738719706,0.5625,0.565972222222222,0.0170269166483371,1,"medium",3,0
"medium__lag3__widen0","st_default",20,0.159451581361111,0.171004914905068,0.0521585652431247,1.04915137834123,1.04323159932384,0.0624409151401188,-0.964780117329726,-0.974953762372982,0.0260744527370564,0.964780117329726,0.0061742544172441,0.00752447029346416,0.0215096097558758,0.0181065681437725,0.564351851851852,0.570601851851852,0.0264527202420011,1,"medium",3,0
"medium__lag3__widen0","hrfals_fit[cf_als]",20,0.0273636397238397,0.0316916243838421,0.0452343655128071,1.52580233459493,1.52265835419065,0.133854494317842,-0.965579475256831,-0.959284700010019,0.0414093446020225,0.965579475256831,0.0289754153147418,0.0209582936572282,0.190398687504657,0.140799152775036,0.520023148148148,0.517361111111111,0.0224464177001394,1,"medium",3,0
"medium__lag3__widen0","hrfals_fit[ls_svd_1als]",20,0.0273636397238397,0.0316916243838421,0.0452343655128071,1.52579416970342,1.52264134167086,0.133849969377685,-0.965578013710912,-0.95928350310044,0.0414088294256688,0.965578013710912,0.028975389461772,0.0209547095481162,0.190397214217604,0.140796226302891,0.520023148148148,0.517361111111111,0.0224464177001394,1,"medium",3,0
"medium__lag3__widen0","hrfals_fit[ls_svd_only]",20,0.00523117280551587,0.00866963853542887,0.0377095258151535,1.0763066268835,1.06144192241421,0.0604546499315221,-0.999168523779523,-0.999712943058794,0.0082044706411114,0.999168523779523,-0.000957035049626727,0.00370499745583278,0.0163480909828218,0.0113618195672982,0.502777777777778,0.502314814814815,0.018814640219601,1,"medium",3,0
"medium__lag2__widen2","fmrilss_sbhm",20,0.327299362431864,0.313187038058789,0.0385179801811524,3.71450674311098,3.68354563924253,0.346719138704355,0.25667068297025,0.177205075352042,0.192179365164853,0.25667068297025,0.0441354653233954,0.0361899127609138,0.0663786277523286,0.0630046994349856,0.603935185185185,0.606481481481482,0.016925579886499,1,"medium",2,2
"medium__lag2__widen2","hrfals_fastlss[cpp]",20,0.290483149460319,0.288692647568723,0.0490784707925354,2.45199542092624,2.4604338496368,0.190226181465095,-0.313393874780928,-0.342424043801822,0.130408921550837,0.313393874780928,0.145661111367668,0.13414049748086,0.155923015160403,0.170321277022284,0.594328703703704,0.58912037037037,0.0227657870109259,1,"medium",2,2
"medium__lag2__widen2","hrfals_fastlss[r]",20,0.290483149460319,0.288692647568723,0.0490784707925354,2.45199542092624,2.4604338496368,0.190226181465095,-0.313393874780928,-0.342424043801822,0.130408921550837,0.313393874780928,0.145661111367668,0.13414049748086,0.155923015160403,0.170321277022284,0.594328703703704,0.58912037037037,0.0227657870109259,1,"medium",2,2
"medium__lag2__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.285902896675734,0.280236167054855,0.0510252578886637,2.38688263228627,2.41490143339642,0.16542918103805,-0.3015885648452,-0.341550368043876,0.13700228804254,0.3015885648452,0.0432305761222672,0.0408116709613599,0.0500218673548427,0.0511077136469614,0.593171296296296,0.591435185185185,0.0206890035191676,1,"medium",2,2
"medium__lag2__widen2","fmrilss_lss",20,0.285257567564786,0.279280040036192,0.05118439674116,2.5227470780293,2.55428551620045,0.176431036425041,-0.261125474660401,-0.303893384130436,0.145344599990806,0.266345847257357,0.0400427955885689,0.0322826391412509,0.0500075125111986,0.0488492703011696,0.592361111111111,0.592592592592593,0.0211210370461706,1,"medium",2,2
"medium__lag2__widen2","st_default",20,0.284786373152073,0.291886992671884,0.0588354110981515,1.01913042818991,1.00695562747376,0.0578303900213167,-0.93331820795104,-0.955669062272323,0.05157419385204,0.93331820795104,0.00920223491827674,0.00690049954153905,0.018005888476151,0.0142778674676877,0.59375,0.58912037037037,0.0215257471426954,1,"medium",2,2
"medium__lag2__widen2","hrfals_fit[cf_als]",20,0.10787397058161,0.110354789395931,0.0402683054323286,1.41297279766302,1.38433670200795,0.103222895334243,-0.893044637055056,-0.902886808401097,0.0468716502610378,0.893044637055056,0.0562167614813405,0.059753720015787,0.0957599738601359,0.0930273671431004,0.539699074074074,0.538194444444444,0.020911362969836,1,"medium",2,2
"medium__lag2__widen2","hrfals_fit[ls_svd_1als]",20,0.10787397058161,0.110354789395931,0.0402683054323286,1.4129704691872,1.38433847963588,0.10322536656272,-0.89304360320241,-0.902886925648093,0.0468718401113543,0.89304360320241,0.0562165978834669,0.0597534102525838,0.0957599903527036,0.0930273045338362,0.539699074074074,0.538194444444444,0.020911362969836,1,"medium",2,2
"medium__lag2__widen2","hrfals_fit[ls_svd_only]",20,0.0607263900925388,0.0421184505653106,0.0492421079865329,1.07751045918344,1.05699621219014,0.0605322935133246,-0.985607038471127,-0.988280203593431,0.012160710126592,0.985607038471127,0.00744446707827444,0.0105934339119103,0.0153990332801867,0.0133803944125783,0.519791666666667,0.518518518518518,0.020560469422146,1,"medium",2,2
"medium__lag2__widen1","fmrilss_sbhm",20,0.305592418652235,0.308537876034724,0.0348434251381087,4.06617400937432,4.13509706790397,0.474581808193302,0.262600744380234,0.269543398661886,0.236868517091398,0.288159231041512,-0.00138760704697204,-0.00674795314230855,0.115908420877278,0.0856050039090967,0.59837962962963,0.596064814814815,0.0221584224671352,1,"medium",2,1
"medium__lag2__widen1","hrfals_fastlss[cpp]",20,0.264515971204397,0.266899365102339,0.0324132941760032,2.65728847586759,2.67100062929636,0.27057890948979,-0.34965872409511,-0.354244743936405,0.130563151869395,0.34965872409511,0.111371332225975,0.0787859134454033,0.263006052087019,0.220106734982569,0.592013888888889,0.592592592592593,0.0225667108605967,1,"medium",2,1
"medium__lag2__widen1","hrfals_fastlss[r]",20,0.264515971204397,0.266899365102339,0.0324132941760032,2.65728847586759,2.67100062929636,0.270578909489791,-0.349658724095109,-0.354244743936405,0.130563151869396,0.349658724095109,0.111371332225975,0.078785913445403,0.263006052087019,0.220106734982569,0.592013888888889,0.592592592592593,0.0225667108605967,1,"medium",2,1
"medium__lag2__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.261632755433285,0.26331957770652,0.0306024937618295,2.58196209928616,2.59428067612121,0.248616365876239,-0.31321835079429,-0.322912097500622,0.128147381227279,0.31321835079429,0.01542049340097,0.0341010357833003,0.0639834419341564,0.0563792788667814,0.586458333333333,0.581018518518518,0.0224589782997067,1,"medium",2,1
"medium__lag2__widen1","fmrilss_lss",20,0.261018484728887,0.262153427015249,0.030523939407346,2.74254691831796,2.75784236423424,0.269501689520466,-0.269652089136769,-0.278891462200306,0.136101417047181,0.269932982370857,0.0104335595540062,0.0268640187438629,0.0615884091306687,0.0533125507063475,0.584606481481482,0.581018518518518,0.0226241246697984,1,"medium",2,1
"medium__lag2__widen1","st_default",20,0.25702538059344,0.254594751343813,0.0392041734157507,1.02951716422678,1.00884003506616,0.0609453733037053,-0.947848952172427,-0.960772926914264,0.0307795624072174,0.947848952172427,0.00608811546572803,0.00784553922928824,0.0172874369061322,0.0148949676721072,0.585532407407407,0.581018518518518,0.0219920231492292,1,"medium",2,1
"medium__lag2__widen1","hrfals_fit[ls_svd_1als]",20,0.0744964048198174,0.0758659889108427,0.0650136118311264,1.49785666149042,1.51065624190239,0.113592641791162,-0.917382057250952,-0.925570262587285,0.0627965047228336,0.917382057250952,0.0280164472927092,-0.0111111541863129,0.159287220987306,0.1186668359459,0.535185185185185,0.540509259259259,0.0247108942368744,1,"medium",2,1
"medium__lag2__widen1","hrfals_fit[cf_als]",20,0.0744964048198174,0.0758659889108427,0.0650136118311264,1.49785520289548,1.5106423472163,0.113593178356873,-0.917383968463189,-0.925572178772124,0.0627958342751383,0.917383968463189,0.0280163227479686,-0.0111156069910494,0.159284460815076,0.118665006062774,0.535185185185185,0.540509259259259,0.0247108942368744,1,"medium",2,1
"medium__lag2__widen1","hrfals_fit[ls_svd_only]",20,0.020553959803437,0.0226794649718245,0.0608732550445623,1.07873686112627,1.05637692828596,0.0632246036733786,-0.994809865935002,-0.993036926388114,0.0126278775083039,0.994809865935002,0.00217808635987927,0.00883877320048073,0.0169256413830961,0.0142630092734956,0.504861111111111,0.505787037037037,0.0152052445601081,1,"medium",2,1
"medium__lag2__widen0","fmrilss_sbhm",20,0.318512132379977,0.326304480440604,0.0308870475277797,4.08186496393291,4.17346041323192,0.447600590785539,0.327386045400129,0.308144358296595,0.21268487893341,0.32956575924378,0.0539169244932542,0.0494061873856238,0.0992732800513196,0.0878171913104557,0.599305555555556,0.603009259259259,0.0264665762521035,1,"medium",2,0
"medium__lag2__widen0","hrfals_fastlss[r]",20,0.270976669585679,0.270260817769788,0.0312730340358895,2.62159844715872,2.6295617502107,0.204275486251604,-0.329637951476325,-0.330979641750938,0.111820439231114,0.329637951476325,0.161144684127625,0.17423046019954,0.210653934781533,0.213281460060207,0.592824074074074,0.591435185185185,0.0215178848131669,1,"medium",2,0
"medium__lag2__widen0","hrfals_fastlss[cpp]",20,0.270976669585679,0.270260817769788,0.0312730340358895,2.62159844715872,2.6295617502107,0.204275486251603,-0.329637951476325,-0.330979641750939,0.111820439231114,0.329637951476325,0.161144684127625,0.17423046019954,0.210653934781533,0.213281460060207,0.592824074074074,0.591435185185185,0.0215178848131669,1,"medium",2,0
"medium__lag2__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.265537048568302,0.270481830660712,0.0331533680770352,2.61229552890704,2.61153958381784,0.228995014611479,-0.291315031438873,-0.29096090969115,0.123647921080548,0.291315031438873,0.0447758074013534,0.0450605952022404,0.0648085248399532,0.0625745689994527,0.584722222222222,0.586805555555556,0.0251610221205173,1,"medium",2,0
"medium__lag2__widen0","fmrilss_lss",20,0.264646622018813,0.26956238942122,0.0332126331669169,2.77732194956758,2.77928797062791,0.249584812875293,-0.246723143660778,-0.245940787224872,0.13191356016812,0.248865386462808,0.0413469527953933,0.041393575628797,0.0649436591084626,0.060435489961277,0.583217592592593,0.586805555555556,0.0258583405306333,1,"medium",2,0
"medium__lag2__widen0","st_default",20,0.263151582296111,0.258576235486293,0.0443764131062883,1.03488120553421,1.02371085504152,0.0643169601107572,-0.943795938157138,-0.953533973331633,0.029147952718281,0.943795938157138,0.00620718962178606,0.00968387368685089,0.0163492595528606,0.0140342536206365,0.587615740740741,0.585648148148148,0.0265662854252924,1,"medium",2,0
"medium__lag2__widen0","hrfals_fit[cf_als]",20,0.102628344141576,0.105333201154752,0.0602717416783728,1.48101607400514,1.477747140735,0.123020454493517,-0.893011507311452,-0.884129181960971,0.0717557924848134,0.893011507311452,0.0269987539283178,0.0133068544336577,0.123658984518972,0.089531259171274,0.540162037037037,0.542824074074074,0.0234299970843892,1,"medium",2,0
"medium__lag2__widen0","hrfals_fit[ls_svd_1als]",20,0.102628344141576,0.105333201154752,0.0602717416783728,1.48101662605023,1.47773790365499,0.1230196712655,-0.893009757743093,-0.884126910607208,0.0717561543315396,0.893009757743093,0.0269984037703992,0.0133085502905852,0.123658445286886,0.0895309462729827,0.540162037037037,0.542824074074074,0.0234299970843892,1,"medium",2,0
"medium__lag2__widen0","hrfals_fit[ls_svd_only]",20,0.0707636101192837,0.070441054623604,0.0506134592854,1.0744604084825,1.055275752866,0.0572091334142589,-0.982904155898621,-0.982927660353627,0.0123504543568514,0.982904155898621,-0.000656947270405015,-0.00199525723987238,0.0110631341378619,0.00829577335482931,0.515856481481481,0.512731481481482,0.0208843727188799,1,"medium",2,0
"medium__lag1__widen2","st_default",20,0.332533148736582,0.320609687948679,0.0501958004071721,1.01068348137644,1.00180690433171,0.0618689057433929,-0.928744828660781,-0.951097027916305,0.0557057472704727,0.928744828660781,0.00369676340818683,0.00320348070223576,0.0159928762064305,0.0122140859831449,0.612037037037037,0.615740740740741,0.0227722897079557,1,"medium",1,2
"medium__lag1__widen2","hrfals_fastlss[cpp]",20,0.317677542875395,0.311482280231489,0.0322359223523436,2.63357171352857,2.65491794205285,0.207372675749037,-0.20788983482661,-0.195436033559976,0.121712841137678,0.208298618715552,0.0447846152705675,0.0489819561129162,0.217334678632767,0.180051311603531,0.608333333333333,0.611111111111111,0.0233857204541773,1,"medium",1,2
"medium__lag1__widen2","hrfals_fastlss[r]",20,0.317677542875395,0.311482280231489,0.0322359223523436,2.63357171352857,2.65491794205285,0.207372675749038,-0.20788983482661,-0.195436033559976,0.121712841137678,0.208298618715552,0.0447846152705675,0.0489819561129163,0.217334678632767,0.180051311603531,0.608333333333333,0.611111111111111,0.0233857204541773,1,"medium",1,2
"medium__lag1__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.31395882074207,0.308678842134955,0.033727673933644,2.58392874736624,2.60511153450537,0.239187115944687,-0.164876228494262,-0.152793065500747,0.133961238910742,0.172427761285456,-0.0125073400617061,-0.00772202926691451,0.0622383095493994,0.0490539991611104,0.601967592592593,0.603009259259259,0.0209679294110317,1,"medium",1,2
"medium__lag1__widen2","fmrilss_lss",20,0.313254540892532,0.307914862549577,0.0337932454113335,2.74732779469552,2.76715301863124,0.260501309124737,-0.112688776069305,-0.0995998125204724,0.1429316788791,0.139010281833082,-0.0176686491664648,-0.0185989423815115,0.064843755978408,0.0521405372746196,0.602083333333333,0.601851851851852,0.0208387474013388,1,"medium",1,2
"medium__lag1__widen2","fmrilss_sbhm",20,0.309823049588261,0.29973778905038,0.0326446211410395,4.04232844856799,4.10577876736363,0.381902741215387,0.276092279211807,0.274029561355825,0.203867945679222,0.2905977503812,0.00317219791644478,0.00635222450970861,0.0866391410500515,0.0644669240700174,0.595138888888889,0.591435185185185,0.0241370166076281,1,"medium",1,2
"medium__lag1__widen2","hrfals_fit[cf_als]",20,0.0998984051980657,0.10373463493752,0.046348417909559,1.50553633359316,1.50069971084315,0.111028037268728,-0.890733687172377,-0.89428045603056,0.0562663124365341,0.890733687172377,0.00521924849924014,0.0308125141240576,0.12598412979938,0.105896558106102,0.538194444444444,0.540509259259259,0.0272912641725731,1,"medium",1,2
"medium__lag1__widen2","hrfals_fit[ls_svd_1als]",20,0.0998984051980657,0.10373463493752,0.046348417909559,1.50552662076471,1.5006762070261,0.111020228735516,-0.890734345845096,-0.894280851279962,0.0562650561888111,0.890734345845096,0.00522017421698396,0.0308118814495954,0.125981154514356,0.10589397037021,0.538194444444444,0.540509259259259,0.0272912641725731,1,"medium",1,2
"medium__lag1__widen2","hrfals_fit[ls_svd_only]",20,0.0566507020909029,0.0575486663239252,0.0442266522180203,1.07220211469394,1.05986299798193,0.065422583988658,-0.987740802940087,-0.989209163650689,0.0104557595522702,0.987740802940087,-0.00562525629706445,-0.00429814115488837,0.0149882941735768,0.0121077303327347,0.509490740740741,0.510416666666667,0.0248054392256174,1,"medium",1,2
"medium__lag1__widen1","st_default",20,0.331411930907426,0.31531973065707,0.0477246517909793,1.022857473861,1.01313593468341,0.0644061504936122,-0.929737250943895,-0.949964397052916,0.0494015107740789,0.929737250943895,0.00414379144205563,0.00394137292807023,0.0175556386710455,0.0131125317227931,0.608796296296296,0.608796296296296,0.0195410899965389,1,"medium",1,1
"medium__lag1__widen1","hrfals_fastlss[cpp]",20,0.31337468863192,0.311136906480214,0.0327807526421131,2.85215027392006,2.77272854525725,0.24162187088191,-0.198810857500406,-0.218537437311834,0.134448009141778,0.218434489400607,0.117933698221827,0.0916569437276689,0.256287062068991,0.207056945340731,0.610532407407407,0.611111111111111,0.0202341688634947,1,"medium",1,1
"medium__lag1__widen1","hrfals_fastlss[r]",20,0.31337468863192,0.311136906480214,0.0327807526421132,2.85215027392006,2.77272854525725,0.24162187088191,-0.198810857500406,-0.218537437311834,0.134448009141778,0.218434489400607,0.117933698221827,0.0916569437276692,0.256287062068992,0.207056945340731,0.610532407407407,0.611111111111111,0.0202341688634947,1,"medium",1,1
"medium__lag1__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.305066931731746,0.304196856629862,0.0350527060285274,2.87754616073568,2.82233599689888,0.30914194202999,-0.118737686545463,-0.130101448191812,0.1511658204382,0.163663691239553,0.0103209965803667,-0.00401712093062687,0.0665284051342608,0.0480315268682619,0.597106481481481,0.594907407407407,0.0177005478878765,1,"medium",1,1
"medium__lag1__widen1","fmrilss_lss",20,0.303149988186612,0.302356683693701,0.0352873242746616,3.10535749886239,3.05108302449399,0.344990102602308,-0.0550089723807741,-0.0664189879356458,0.162685345745459,0.13124408882055,0.00258731913895621,0.00508339004951389,0.072636348830872,0.0564412492845086,0.596412037037037,0.596064814814815,0.0175854575404943,1,"medium",1,1
"medium__lag1__widen1","fmrilss_sbhm",20,0.296735429634698,0.295645201236243,0.0335661686521564,4.5639139061648,4.49140196514449,0.552990297065814,0.342221298992388,0.326726623181569,0.256737998255726,0.352458095311884,-0.0129604050240256,0.00395284330046566,0.154244714723822,0.115063725505694,0.59537037037037,0.592592592592593,0.0210635429001432,1,"medium",1,1
"medium__lag1__widen1","hrfals_fit[cf_als]",20,0.112910334834858,0.122928387070228,0.0442828157184054,1.52860930904516,1.53675487374044,0.122188460568157,-0.866353252907967,-0.859145159569901,0.0533930004359153,0.866353252907967,0.0365207358535542,0.0265868865632453,0.180761357746164,0.150224789009442,0.541319444444444,0.545138888888889,0.0254936794174355,1,"medium",1,1
"medium__lag1__widen1","hrfals_fit[ls_svd_1als]",20,0.112910334834858,0.122928387070228,0.0442828157184054,1.52860997323874,1.53675646956247,0.122190518556255,-0.866352017609296,-0.859142995349825,0.0533937823493339,0.866352017609296,0.0365209553988695,0.0265876255295204,0.180759697986878,0.150223570089992,0.541319444444444,0.545138888888889,0.0254936794174355,1,"medium",1,1
"medium__lag1__widen1","hrfals_fit[ls_svd_only]",20,0.0565383816268521,0.049718183396137,0.0505115597182772,1.08489324515284,1.07720964783922,0.0671072811615721,-0.983411116908984,-0.988133953976728,0.0156247043086692,0.983411116908984,-0.00216516250587011,-0.0013078782433578,0.0116965284589612,0.0103830775484755,0.524421296296296,0.523148148148148,0.023031810482337,1,"medium",1,1
"medium__lag1__widen0","st_default",20,0.380554568973964,0.386389504699119,0.0387657289428564,1.00603930820419,0.993869111874149,0.0666897262942219,-0.921551497531234,-0.939334275126758,0.0485958847572989,0.921551497531234,0.004333516297307,0.0053768795052363,0.0109875117507328,0.0099761117157176,0.627662037037037,0.62962962962963,0.0218866161129623,1,"medium",1,0
"medium__lag1__widen0","hrfals_fastlss[cpp]",20,0.367330177697103,0.368392910624648,0.0320765498040693,2.51291346149838,2.55303073555429,0.234992677179499,-0.0976784642968605,-0.0988476139404211,0.121359125281804,0.11808291176464,0.0751830746600207,0.0606138169191422,0.161340903741473,0.14516685324199,0.62337962962963,0.625,0.0206511418384161,1,"medium",1,0
"medium__lag1__widen0","hrfals_fastlss[r]",20,0.367330177697103,0.368392910624648,0.0320765498040693,2.51291346149839,2.5530307355543,0.2349926771795,-0.0976784642968594,-0.09884761394042,0.121359125281804,0.11808291176464,0.0751830746600208,0.0606138169191422,0.161340903741473,0.14516685324199,0.62337962962963,0.625,0.0206511418384161,1,"medium",1,0
