"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate"
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fit[ls_svd_only]",40,0.0252406079571653,0.0155690041068954,0.0590481800055038,1.24347192037508,1.23743639717561,0.093959819357945,-0.995082243618098,-0.997219838220586,0.0113192467647301,0.995082243618098,-0.00326997114707972,-0.00531906778683933,0.0173094250968407,0.0146672305569208,0.508796296296296,0.510416666666667,0.021948996967278,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","fmrilss_sbhm",40,0.33475388708556,0.330226477212621,0.042509256123846,3.64018901073831,3.54496647997655,0.321762574239228,0.328009470505725,0.280911013950345,0.235029140400953,0.3331773480488,-0.00705141603576297,-0.00123611767652501,0.0661014991599796,0.0550603129961991,0.613425925925926,0.613425925925926,0.0217591329733055,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","hrfals_fastlss[cpp]",40,0.288702066105896,0.291006229671417,0.0456519355196834,2.40158743948851,2.38274119560687,0.151888701633482,-0.286541427158861,-0.285034346900885,0.134748413193929,0.287986038919178,-0.00944900210500837,0.0136324587042686,0.243945007090738,0.194612460077676,0.606539351851852,0.603009259259259,0.0222430328274895,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","hrfals_fastlss[r]",40,0.288702066105896,0.291006229671417,0.0456519355196834,2.40158743948851,2.38274119560687,0.151888701633482,-0.286541427158861,-0.285034346900885,0.134748413193929,0.287986038919177,-0.00944900210500836,0.0136324587042686,0.243945007090738,0.194612460077676,0.606539351851852,0.603009259259259,0.0222430328274895,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","fmrilss_oasis_best",40,0.287466171520751,0.287354816663396,0.0447091432799851,2.37638808637279,2.36955936269757,0.191698178486201,-0.258335754022637,-0.273571453977485,0.142853214371906,0.262383184944903,-0.00567475939876761,-0.0099389122009518,0.0529287794410545,0.0437013740874963,0.598032407407407,0.59837962962963,0.0198682364907269,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","fmrilss_lss",40,0.287210214763298,0.286919934882044,0.0446504525943514,2.47671268581239,2.44184915647984,0.195265815247721,-0.225777973973931,-0.23229941588434,0.149010927819454,0.235529404334496,-0.00489420090451606,-0.00276950583737863,0.049812719101259,0.0407113612071244,0.5984375,0.597222222222222,0.0194872701128018,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","st_default",40,0.282916828530119,0.283898445568874,0.0471018878613692,0.969394627977601,0.968449070026677,0.0361902216603964,-0.953896669492337,-0.958787004473946,0.0171172296887785,0.953896669492337,-0.000474321265180545,0.000731906007465435,0.0181826687882418,0.0147828669124081,0.604976851851852,0.604166666666667,0.0218571000466056,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","hrfals_fit[cf_als]",40,0.0900358595892892,0.0900065270423096,0.0504002855440487,1.43202056655982,1.43215532108821,0.0870474566946717,-0.888382291472889,-0.88346319463563,0.0606836889025045,0.888382291472889,0.0131035175327511,0.0101996855470846,0.138791073323997,0.098888204923565,0.540162037037037,0.538194444444444,0.0241505992986607,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","hrfals_fit[ls_svd_1als]",40,0.0900358595892892,0.0900065270423096,0.0504002855440487,1.43202142081238,1.43215453252905,0.0870449825341083,-0.888380113822653,-0.883459834931317,0.0606842230587187,0.888380113822653,0.0131038972694749,0.0101967651683367,0.138791688749774,0.0988883336351422,0.540162037037037,0.538194444444444,0.0241505992986607,1
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","hrfals_fit[ls_svd_only]",40,0.0291168289230172,0.0280243124063227,0.0615475117798972,1.0318469651184,1.03814769822742,0.0386346871777934,-0.992331730920109,-0.993287102509977,0.0164304507350643,0.992331730920109,-0.00042739962575261,-0.0021960318031316,0.0185986989093226,0.0149081042631371,0.5171875,0.516203703703704,0.0237856627009446,1
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","fmrilss_sbhm",40,0.334408662028954,0.326471199937612,0.0370882774413522,4.46410394151564,4.48672258404429,0.561375143112362,0.322677556827117,0.279935576309293,0.239229283894683,0.334271354737773,0.00580290438158658,0.00477851160748075,0.0858548120396335,0.0577724044747161,0.595428240740741,0.591435185185185,0.0177880590064984,1
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","hrfals_fastlss[cpp]",40,0.302298497803068,0.303328686955882,0.0367829666481452,2.84538628471954,2.84826671853829,0.282398224060961,-0.293710527682636,-0.300401671948884,0.125592934557795,0.293710527682636,-0.0137975854975415,0.0311078415449813,0.327154626641926,0.262771705417616,0.596006944444444,0.596064814814815,0.0261575781159075,1
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","hrfals_fastlss[r]",40,0.302298497803068,0.303328686955882,0.0367829666481451,2.84538628471954,2.84826671853829,0.282398224060961,-0.293710527682636,-0.300401671948884,0.125592934557795,0.293710527682636,-0.0137975854975414,0.0311078415449816,0.327154626641927,0.262771705417616,0.596006944444444,0.596064814814815,0.0261575781159075,1
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","fmrilss_oasis_best",40,0.300727948822725,0.300477214818406,0.0373235338123911,2.84589935589603,2.82432766788395,0.313002182817085,-0.246315931156161,-0.249969995775694,0.13454602225717,0.248193622353175,0.00177927439392456,0.0162457878303296,0.0592387074100235,0.0461569024019699,0.592361111111111,0.591435185185185,0.0215803346544316,1
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","fmrilss_lss",40,0.300369764955415,0.300116407894251,0.0373641736232369,2.98168190677258,2.98172901627844,0.332259468886635,-0.20966875603229,-0.216592074702242,0.141223046894975,0.21652687505175,0.0054308705158388,0.0169776811501239,0.0550615000916435,0.0430568905940949,0.591840277777778,0.587962962962963,0.021799428355645,1
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","st_default",40,0.297909156943996,0.29755577749874,0.0420786913978638,1.19217999453906,1.18220920945487,0.0940639854310903,-0.93860007617141,-0.951967641005335,0.0339017315532803,0.93860007617141,-0.00658014500736893,0.000685512348106231,0.0344582469664333,0.0234467830410006,0.594155092592593,0.597222222222222,0.0259646230289651,1
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","hrfals_fit[cf_als]",40,0.097317612285731,0.0972212430516347,0.0614325347040016,1.73547132653161,1.71774013595752,0.172961083704722,-0.890981930861409,-0.900473422462937,0.067951037237031,0.890981930861409,-0.0147964928805158,-0.0366683821870405,0.179963693452229,0.142365063770689,0.532291666666667,0.532407407407407,0.0304080279093857,1
