"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","regime","global_hrf","hetero"
6,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.203635906968848,3.32901777031534,-0.339181024958888,0.0457539328934438,0.581018518518518,TRUE,NA,"medium__nominal__none","medium","nominal","none"
6,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.196982427441359,3.40663842004266,-0.341866952559674,0.0458646472137973,0.571759259259259,TRUE,NA,"medium__nominal__none","medium","nominal","none"
6,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.161667581338965,5.26345666724265,-0.150436923415775,0.0631017491508348,0.555555555555556,TRUE,NA,"medium__nominal__none","medium","nominal","none"
6,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.155811549695435,5.3443562610143,-0.168001797585491,0.0627120768656652,0.543981481481482,TRUE,NA,"medium__nominal__none","medium","nominal","none"
6,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.203517382871146,3.32515662200523,-0.340183664460986,0.0454322915281635,0.581018518518518,TRUE,NA,"medium__nominal__none","medium","nominal","none"
6,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.195405433055317,3.39756642191896,-0.347802464001968,0.0472169409746495,0.569444444444444,TRUE,NA,"medium__nominal__none","medium","nominal","none"
6,"fmrilss_sbhm",0.234598280032573,4.26443386991663,-0.039350572269443,0.143310533671024,0.5625,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"st_default",0.321691377859822,1.02135908982045,-0.880747493116587,-0.139165317535565,0.634259259259259,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_lss",0.295850267870432,2.87948395299117,-0.206563477619454,-0.120502601435276,0.606481481481482,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.0753874156225541,4.36933356208488,-0.662639587938804,-0.15462085442575,0.513888888888889,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.0752976711046742,4.50976764583105,-0.651217754427935,-0.165003902022086,0.511574074074074,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.132073629020065,2.81670881317625,-0.644643433289045,-0.14759863951632,0.520833333333333,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.13275916229857,2.90869099742929,-0.628262302281541,-0.15630694828331,0.523148148148148,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.0757833077812099,4.36599441166975,-0.661453227569123,-0.155082215182317,0.513888888888889,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.0759208937761705,4.51575157324855,-0.646987161041246,-0.173907597312908,0.511574074074074,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.132643729442914,2.81546718498965,-0.643361516526346,-0.147961784783366,0.520833333333333,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.133795554157674,2.91515359896158,-0.623318755267866,-0.164612258909258,0.523148148148148,TRUE,NA,"medium__nominal__none","medium","nominal","none"
7,"fmrilss_sbhm",0.247179783502156,3.77314516369917,-0.276756905363012,-0.14987337846956,0.604166666666667,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"st_default",0.32917888364061,0.930710951431215,-0.893844773420562,0.0421232256280919,0.597222222222222,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_lss",0.3190028693065,3.94356871454544,0.355147985328197,0.0125667893183771,0.606481481481482,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.129636251414864,5.06505342250992,-0.266002397211986,0.0250697007011631,0.550925925925926,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.121268482209656,5.23203956645748,-0.282382492440408,0.0381629697717026,0.537037037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.201679852284391,3.22726626816348,-0.280316054380671,0.0331521027243774,0.55787037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.191859963665176,3.31954509112708,-0.290652049578518,0.0456502271664745,0.539351851851852,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.129459135345339,5.06199965659321,-0.267067163637274,0.0259660673084559,0.553240740740741,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.119663334314499,5.2233735616358,-0.289589538731828,0.0460820038223093,0.530092592592593,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.201472683039257,3.2257339286856,-0.281140331722165,0.0339576885761184,0.55787037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.189924058248911,3.31510890891994,-0.296545027020789,0.0532022949029019,0.537037037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
8,"fmrilss_sbhm",0.261980869464053,5.08712311183598,0.3552645344421,-0.175531456237949,0.601851851851852,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"st_default",0.336467356598972,0.993423769065714,-0.96315081665211,0.00688892434492768,0.606481481481482,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_lss",0.341741208029214,3.04583936129255,0.125169379760139,0.0800721537576787,0.618055555555556,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.214307997044976,4.38359295946699,-0.0661437800501997,0.0170396358473972,0.541666666666667,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.212612468392209,4.56330589162549,-0.0359279472787953,0.0221576101441895,0.537037037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.249333414535061,2.84989822239137,-0.274108263005225,0.0331002920577538,0.583333333333333,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.24798063760095,2.93770048602227,-0.257334942744096,0.0398071369571564,0.571759259259259,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.214422682643773,4.38326344068545,-0.0656841618072433,0.0175632582672243,0.546296296296296,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.212469175711451,4.57424775181551,-0.0335015012204663,0.0253118604601654,0.539351851851852,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.249506030698011,2.84857479954941,-0.273953545788176,0.0336581662516922,0.583333333333333,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.248106727606589,2.93868190140296,-0.256700659592487,0.0432782334917136,0.578703703703704,TRUE,NA,"medium__nominal__none","medium","nominal","none"
9,"fmrilss_sbhm",0.174254477210035,8.31219472198829,-0.794524133352028,-0.088403344969075,0.537037037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"st_default",0.174187762633556,0.969494470616855,-0.999795899236466,-4.85241430361984e-06,0.0393518518518518,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_lss",0.257768184823441,2.41022419582017,-0.262924961079029,0.023292683297915,0.592592592592593,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.104231489852037,4.13135518758938,-0.56929374057675,0.0534831420542616,0.518518518518518,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.102104458227114,4.26060187830919,-0.571195689067038,0.0570254310813455,0.525462962962963,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.151146287255486,2.6313584227749,-0.606108522468793,0.0482588608514288,0.527777777777778,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.146410950305777,2.69881630879842,-0.613005353730615,0.0499273074407443,0.525462962962963,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.104340337631768,4.1281892438488,-0.56971014530671,0.0536010721069525,0.523148148148148,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.101986435652933,4.25741492978782,-0.57497105423115,0.0599891064793901,0.523148148148148,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.151170763232773,2.62895293447813,-0.606680095542615,0.048255587176313,0.527777777777778,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.145674938134531,2.69457427977331,-0.616823737640937,0.0521524880444831,0.530092592592593,TRUE,NA,"medium__nominal__none","medium","nominal","none"
10,"fmrilss_sbhm",0.166702484983143,4.03939830334272,-0.382863913699049,0.0328812390280183,0.569444444444444,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"st_default",0.40196391786824,1.0171003550372,-0.90187150337589,0.00430968709060447,0.634259259259259,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_lss",0.345097973604031,3.82976345055121,0.319246028062514,-0.0884754596213576,0.594907407407407,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.125545271150457,5.14929296442497,-0.373179535111815,-0.0570859734284396,0.560185185185185,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.120200285085725,5.30401587316878,-0.38411580981239,-0.0610426781250832,0.55787037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.190119397845721,3.3785555148441,-0.372235208656415,-0.0494951645005527,0.571759259259259,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.18272384721284,3.47206824414934,-0.381794128762292,-0.0514970021840783,0.5625,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.125451495650781,5.14614651336096,-0.374176738564327,-0.0571368829029322,0.55787037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.119778271482291,5.30179098284521,-0.387066813061704,-0.0622207700736771,0.55787037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.19003542879692,3.37662938127711,-0.372976108961623,-0.0494463005007185,0.569444444444444,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.182294921689117,3.46823675963646,-0.384514152228573,-0.0520570547686697,0.56712962962963,TRUE,NA,"medium__nominal__none","medium","nominal","none"
11,"fmrilss_sbhm",0.293750158026212,4.31713645610889,0.164969499726405,0.0292975403084456,0.578703703703704,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"st_default",0.457402536099094,0.99688868092724,-0.873474446583616,0.00184055711504862,0.699074074074074,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_lss",0.449326446869389,3.63431366562432,0.693612034197827,-0.172828711631024,0.675925925925926,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.20807440366428,5.21958498464359,0.0611870733141667,-0.092424708247307,0.55787037037037,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.20932319529816,5.37874786381801,0.0910257077053765,-0.0778362420098148,0.569444444444444,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.307386627117101,3.19544229128424,-0.0125746128244035,-0.0846845419986738,0.601851851851852,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.306633595168138,3.27740084366543,0.00908409872523081,-0.073544775383764,0.611111111111111,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.208706845668185,5.21385869423591,0.0628900451386606,-0.0914256695134126,0.560185185185185,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.21151121044872,5.36560801860427,0.0973010139501365,-0.0718212982328467,0.56712962962963,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.308014674235374,3.1918588002361,-0.0114823054589391,-0.0839720005465568,0.601851851851852,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.30816519293771,3.26879617937137,0.0117360897196762,-0.0689282417219964,0.608796296296296,TRUE,NA,"medium__nominal__none","medium","nominal","none"
12,"fmrilss_sbhm",0.348394540059247,5.53486349965095,0.694236613826153,-0.222926544621978,0.652777777777778,TRUE,NA,"medium__nominal__none","medium","nominal","none"
1,"st_default",0.274459276060223,0.946684081275216,-0.967716738330692,-0.00256143670297753,0.594907407407407,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_lss",0.271894981756116,2.38290506588871,-0.310685883138464,-0.0271420693220519,0.590277777777778,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.138177929657144,3.64927555456975,-0.489353615357668,-0.00777896957120681,0.548611111111111,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.131088448776591,3.75826600530981,-0.489377556414976,-0.0135101123620958,0.539351851851852,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.192299956225422,2.46048058382728,-0.516613543185051,-0.0145140753643081,0.543981481481482,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.186599304247848,2.48205933033423,-0.525446712473922,-0.0192518515589379,0.541666666666667,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.138070787231881,3.64518806435678,-0.489623639637885,-0.00837340424796663,0.550925925925926,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.128990601901643,3.76639652525638,-0.490039193934308,-0.0154763415643608,0.541666666666667,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.192325195823779,2.45596698827752,-0.517455815544703,-0.0150144173352102,0.548611111111111,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.184111687148248,2.47551330495974,-0.531294101843259,-0.0205620882591198,0.546296296296296,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
1,"fmrilss_sbhm",0.187753280083802,4.14176272340865,-0.50201939644219,0.0305170228557905,0.583333333333333,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
2,"st_default",0.313526236597002,1.08601735978393,-0.965411459196518,0.00692276033960328,0.585648148148148,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
2,"fmrilss_lss",0.314755806416923,2.98793872526892,-0.119375656938182,-0.0263275215346155,0.576388888888889,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate"
