"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate"
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.05]",6,0.353913955709349,0.3802769600684,0.0519262745526192,2.21071871505113,2.20461647257873,0.145288447119405,-0.226571682115176,-0.196775378156619,0.13739071665167,0.226571682115176,0.00198598704148726,-0.00738215398610395,0.0334505212010933,0.02390779318862,0.60841049382716,0.609953703703704,0.0159984799375106,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.05]",6,0.353831732444465,0.380183381789038,0.0518970374516883,2.27729224705434,2.27048898506924,0.152131878537472,-0.202199986934103,-0.171615882390154,0.141612988619515,0.202199986934103,0.00198450454621482,-0.00778846674552005,0.0345020586683097,0.0247357316707362,0.60841049382716,0.609953703703704,0.0159984799375106,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.02]",6,0.353808789803395,0.380310904226373,0.0519783429737422,2.21666966295767,2.21075674893534,0.14661779766409,-0.224476716628549,-0.194786235154669,0.138016642544368,0.224476716628549,0.00299899281650186,-0.00615906919297318,0.0323114265670656,0.0226273035633814,0.609567901234568,0.612268518518518,0.0160819944075469,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.05]",6,0.353802981185567,0.380150654845113,0.0518868348613443,2.30056429195359,2.29353234546682,0.154514701510394,-0.193730434522504,-0.162874839499847,0.143078711440487,0.193730434522504,0.00198303102809499,-0.00793222816445005,0.0348678596578318,0.0250244846745237,0.60841049382716,0.609953703703704,0.0159984799375106,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.01]",6,0.353770706855973,0.380321243947236,0.0519963952704243,2.21879690397814,2.21294318194586,0.147082691424146,-0.223747692363331,-0.194094322536464,0.138235128354756,0.223747692363331,0.00335152915214441,-0.00573370314463176,0.031950444130755,0.0221817153392197,0.609567901234568,0.613425925925926,0.0164769726111594,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.05]",6,0.353743483855034,0.380343074760795,0.052017953803575,2.21259908225295,2.20688641800375,0.146678649837155,-0.226088556357181,-0.196568931828275,0.137918788829869,0.226088556357181,0.00369122442401847,-0.00527314685736781,0.0314893833163227,0.0220801598126053,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.02]",6,0.353742546534346,0.380343299659644,0.0520183868450387,2.21265076512045,2.20693937080748,0.146689783804808,-0.226071192985838,-0.196552456293003,0.137924014608066,0.226071192985838,0.00369964923513343,-0.00526298213435938,0.0314814433006822,0.022081744435272,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.01]",6,0.35374223388801,0.380343374554089,0.0520185312378615,2.21266800236316,2.2069570310674,0.146693496553235,-0.226065403204226,-0.19654696257723,0.137925757177657,0.226065403204226,0.00370245847322178,-0.00525959274410595,0.0314787982597621,0.022082272816941,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.02]",6,0.353722960098866,0.380213331466424,0.0519479861571866,2.28361008037797,2.27702311931805,0.153518578066682,-0.199983692727616,-0.16951284223564,0.142265519815561,0.199983692727616,0.00302827066373104,-0.00653279904402837,0.0333356393462037,0.0234177640313556,0.609567901234568,0.612268518518518,0.0160819944075469,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.02]",6,0.353692940101285,0.380179197725073,0.0519373903448293,2.30701281528173,2.30020680837647,0.155921532539788,-0.191471133348458,-0.160731450806094,0.143740585502264,0.191471133348458,0.00303746425991693,-0.00666533980362949,0.0336921128767456,0.0236935357593353,0.609567901234568,0.612268518518518,0.0160819944075469,1
