"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate","oasis_variant"
"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","st_pool_compcv",6,0.0226677386655253,0.0193478061658725,0.0332642931824568,0.992670480214545,0.993800292037508,0.0187106996646995,-1.00044394366568,-0.99975968182269,0.00422657417288979,1.00044394366568,-0.00300457272241653,-0.00408514941268288,0.00446187146248586,0.00454578086731431,0.210262345679012,0.204861111111111,0.104822182974018,1,NA
"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","st_pool_compcv_wnever",6,0.0226677386655253,0.0193478061658725,0.0332642931824568,0.992670480214545,0.993800292037508,0.0187106996646995,-1.00044394366568,-0.99975968182269,0.00422657417288979,1.00044394366568,-0.00300457272241653,-0.00408514941268288,0.00446187146248586,0.00454578086731431,0.210262345679012,0.204861111111111,0.104822182974018,1,NA
"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","fmrilss_oasis_best",6,0.35139435324963,0.348372147966254,0.0272567671450161,2.40732171482365,2.40054062052911,0.240805891736943,-0.0554279149383959,-0.0631400893858601,0.177836969465743,0.141133417895892,-0.0241039326885082,-0.0224591450688285,0.0369107910586949,0.0350918966478042,0.619212962962963,0.618055555555556,0.0155454938799822,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","hrfals_fastlss[r]",6,0.503917533014665,0.492183000391524,0.0438125367938399,1.78750186196793,1.74198830053057,0.16310939472076,-0.0325547023729624,-0.024798127841497,0.0617645397416468,0.0524447067413455,-0.00476193628172507,-0.057067400210386,0.157101743254401,0.113360358943364,0.665123456790123,0.668981481481481,0.0227119393759077,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","hrfals_fastlss[cpp]",6,0.503917533014665,0.492183000391524,0.0438125367938399,1.78750186196793,1.74198830053057,0.16310939472076,-0.0325547023729627,-0.0247981278414972,0.0617645397416467,0.0524447067413455,-0.00476193628172502,-0.057067400210386,0.157101743254401,0.113360358943364,0.665123456790123,0.668981481481481,0.0227119393759077,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_lss",6,0.499534218741113,0.484970737475459,0.0431501878612907,1.79127074118688,1.77559566035507,0.157256275001433,-0.0202588227694601,-0.0266504095521862,0.0627126718308786,0.054810425563711,0.00203931818811865,-0.0333747301331667,0.0751349351795596,0.0597892807248201,0.660108024691358,0.663194444444444,0.0209316950967918,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_sbhm",6,0.43844464161228,0.435879672883568,0.0300171761191637,2.61666617113642,2.5613413810283,0.294948142704881,0.207033884043267,0.215487341424781,0.0956722144903466,0.207033884043267,0.0129696247363364,-0.0132679768133746,0.0973801696650586,0.0660103921432615,0.636188271604938,0.636574074074074,0.0082059015253984,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","st_pool_mean",6,0.401995311524648,0.446857596705897,0.110278483103489,0.997625776259797,0.985893864936365,0.0559006093200333,-0.852922925955873,-0.861967933376935,0.104157589680951,0.852922925955873,-0.00283342612401967,0.00393854450451644,0.0257143277101995,0.020244613672655,0.633487654320988,0.627314814814815,0.0286763111029434,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","st_pool_joint_mult",6,0.401995311524648,0.446857596705896,0.110278483103489,0.997625776259797,0.985893864936365,0.0559006093200333,-0.852922925955873,-0.861967933376935,0.104157589680951,0.852922925955873,-0.00283342612401968,0.00393854450451644,0.0257143277101995,0.0202446136726549,0.633487654320988,0.627314814814815,0.0286763111029434,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","hrfals_fit[cf_als]",6,0.191742393588138,0.183743752746926,0.0465121986678963,1.19205476125174,1.19517829293419,0.0755667175063137,-0.841328542196478,-0.838586511552378,0.0509482578759508,0.841328542196478,-0.0274103362847105,-0.0276127949177843,0.0442633081310403,0.0416638986701435,0.550154320987654,0.552083333333333,0.0112135198299907,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","hrfals_fit[ls_svd_1als]",6,0.191742393588138,0.183743752746926,0.0465121986678963,1.19205014964439,1.19517395612409,0.0755647582050143,-0.841329560954979,-0.838588696331799,0.0509486194920072,0.841329560954979,-0.0274108159503549,-0.0276146401957159,0.0442627231862214,0.0416643967047112,0.550154320987654,0.552083333333333,0.0112135198299907,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","st_pool_compcv_wB",6,0.190373437823549,0.149224553729167,0.208280679925182,1.036169852173,1.05649838588501,0.0786639304003765,-0.948174062937565,-0.987705407753087,0.0965709221340595,0.948174062937565,-0.00524689736704664,-0.000600472251833358,0.0141497924708664,0.00747555029361456,0.369212962962963,0.37037037037037,0.296855483619567,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","hrfals_fit[ls_svd_only]",6,0.107306459952347,0.101788886598583,0.056447189549358,1.08522376524365,1.08946053101396,0.0454234626222911,-0.958700977898088,-0.964452847380054,0.0199372738847511,0.958700977898088,-0.00551516579127426,-0.0058967743977658,0.0118307090599119,0.0100907464370252,0.516975308641975,0.524305555555556,0.0252162571579756,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","st_pool_compcv",6,0.100984661623286,0.0670791579331904,0.13042013866016,1.06465148697159,1.08481495772921,0.0512106611856649,-0.990847468702703,-0.996557051350329,0.0144313918780899,0.990847468702703,-0.000342964938802678,-0.000600472251833358,0.00346129666501861,0.00238941391050678,0.283564814814815,0.144675925925926,0.264654307417888,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","st_pool_compcv_wnever",6,0.100984661623286,0.0670791579331904,0.13042013866016,1.06465148697159,1.08481495772921,0.0512106611856649,-0.990847468702703,-0.996557051350329,0.0144313918780899,0.990847468702703,-0.000342964938802678,-0.000600472251833358,0.00346129666501861,0.00238941391050678,0.283564814814815,0.144675925925926,0.264654307417888,1,NA
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis_best",6,0.500193029421278,0.485884212139045,0.043160384385117,1.70200250168253,1.68721807312513,0.149229774610464,-0.0688921177871254,-0.074552585437924,0.059460806545547,0.0703817121371667,0.00163370914972132,-0.0326848747344382,0.075336891113721,0.0594812747077357,0.661651234567901,0.664351851851852,0.021236665037844,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","hrfals_fastlss[cpp]",6,0.620742917096433,0.612823818712166,0.0313402944649395,1.56699184507676,1.59609674311505,0.0676392316070597,0.0127158447695651,0.012347096511782,0.0401651652643009,0.0326763955792777,-0.0537103668769503,-0.0698654951942306,0.0670032788214763,0.0777814666267287,0.655478395061728,0.65625,0.010700021259845,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","hrfals_fastlss[r]",6,0.620742917096433,0.612823818712166,0.0313402944649394,1.56699184507676,1.59609674311505,0.0676392316070598,0.0127158447695652,0.0123470965117821,0.0401651652643009,0.0326763955792777,-0.0537103668769503,-0.0698654951942307,0.0670032788214764,0.0777814666267287,0.655478395061728,0.65625,0.010700021259845,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_lss",6,0.619252741652827,0.61278669208431,0.0307004998064841,1.57277362980034,1.59705145262671,0.0718511959118598,0.00671515416261901,0.0029941257643423,0.0423587504049114,0.0343333018383359,-0.0757624890992885,-0.097460848150744,0.0826663128652905,0.10093864062567,0.659722222222222,0.655092592592593,0.0120725970466716,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","st_pool_joint_mult",6,0.576929049697191,0.565729705010404,0.0417393991090012,1.1146331713944,1.05819919317468,0.155142071611096,-0.803186484478267,-0.813833346987155,0.144450595315525,0.803186484478267,-0.0270712920145244,-0.0230491039498831,0.0276513509080296,0.0270712920145244,0.629243827160494,0.638888888888889,0.0466288212454075,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","st_pool_mean",6,0.576929049697191,0.565729705010404,0.0417393991090012,1.1146331713944,1.05819919317468,0.155142071611096,-0.803186484478267,-0.813833346987155,0.144450595315525,0.803186484478267,-0.0270712920145244,-0.0230491039498831,0.0276513509080296,0.0270712920145244,0.629243827160494,0.638888888888889,0.0466288212454075,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_sbhm",6,0.543108772524834,0.531825796612365,0.0458567585774809,2.52838343837079,2.48636597795019,0.209633716321153,0.2869488097419,0.250313645174794,0.13859654403652,0.2869488097419,-0.143126161206635,-0.179631404647236,0.142997659706272,0.1830087911258,0.644675925925926,0.648148148148148,0.0148401115044673,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","st_pool_compcv_wB",6,0.502591545220388,0.565729705010404,0.225655943481875,1.11372488788097,1.03630535296944,0.141385644832275,-0.81185593371652,-0.826095151660402,0.16712786426806,0.81185593371652,-0.0216263800683441,-0.00811591563128441,0.0281486312880722,0.0218211797653401,0.54783950617284,0.635416666666667,0.242884272393148,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","st_pool_compcv",6,0.406432271302251,0.454413964664493,0.214168677477969,1.20345388348485,1.22353365312244,0.134144565400937,-0.928204805830243,-0.976933201358054,0.109383681798019,0.928204805830243,-0.0145168999759384,-0.00354911637360503,0.0230326322559677,0.0147116996729344,0.359953703703704,0.365740740740741,0.321340154707492,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","st_pool_compcv_wnever",6,0.406432271302251,0.454413964664493,0.214168677477969,1.20345388348485,1.22353365312244,0.134144565400937,-0.928204805830243,-0.976933201358054,0.109383681798019,0.928204805830243,-0.0145168999759384,-0.00354911637360503,0.0230326322559677,0.0147116996729344,0.359953703703704,0.365740740740741,0.321340154707492,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","hrfals_fit[cf_als]",6,0.271528835328005,0.264039967316553,0.043493376624327,1.3074873242155,1.30684012551174,0.110332534775394,-0.804673996670931,-0.808938608432358,0.0421385339372857,0.804673996670931,-0.000335542593719945,0.00494546131351835,0.0274929830544283,0.0185111121041561,0.55787037037037,0.552083333333333,0.0231481481481482,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","hrfals_fit[ls_svd_1als]",6,0.271528835328005,0.264039967316553,0.043493376624327,1.3074767648315,1.30682763591268,0.110340017264841,-0.804674348085511,-0.808931908295243,0.0421308477800388,0.804674348085511,-0.000333564491101457,0.0049533055871251,0.0274952296909547,0.0185149399700581,0.55787037037037,0.552083333333333,0.0231481481481482,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","hrfals_fit[ls_svd_only]",6,0.185178190324558,0.179803543519303,0.0464287868061821,1.26685913691829,1.27661684188153,0.0885751373955409,-0.911986611928107,-0.902007324850165,0.017996102271411,0.911986611928107,-0.0130667595703923,0.00192400328391812,0.0415100020043516,0.0295366370955456,0.53125,0.533564814814815,0.0262198124808224,1,NA
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis_best",6,0.619448426462186,0.612896952811798,0.030700463747269,1.5563615939312,1.58069046876702,0.0708006981757766,-0.00314762197198354,-0.00637690400129022,0.0417695935874203,0.0338985343059977,-0.0740509178406579,-0.0953089497958966,0.0811078662319034,0.0989163767563343,0.657407407407407,0.653935185185185,0.0114343416992856,1,"fmrilss_oasis[fractional|x=0.01|b=0.05]"
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","hrfals_fastlss[cpp]",6,0.348746841809024,0.35818683629458,0.0233107440562739,2.61038567638038,2.62019691498977,0.200685179854807,-0.169540927141298,-0.171956360229917,0.0917641771734474,0.169540927141298,-0.194397435746212,-0.167702889656465,0.176679698598562,0.212652309664646,0.603009259259259,0.596064814814815,0.0212534795021075,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","hrfals_fastlss[r]",6,0.348746841809024,0.35818683629458,0.0233107440562741,2.61038567638039,2.62019691498977,0.200685179854807,-0.169540927141298,-0.171956360229918,0.0917641771734478,0.169540927141298,-0.194397435746212,-0.167702889656465,0.176679698598562,0.212652309664646,0.603009259259259,0.596064814814815,0.0212534795021075,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_lss",6,0.345811211084566,0.356965587161243,0.0260096565036202,2.73185624406458,2.74828490409468,0.162528073674119,-0.0407102642625547,-0.0536273633500304,0.102609857485431,0.089957425566874,-0.0225304952325206,-0.0269729750068087,0.0421421666000515,0.0392191375654299,0.60570987654321,0.609953703703704,0.0114966546494995,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_sbhm",6,0.282719112371403,0.279682527318849,0.0239733626467183,4.10331109402564,4.1286783175415,0.344177899885553,0.155326314082036,0.154665192650201,0.144155324446391,0.168218710673381,-0.0349118785890325,-0.0464469848846114,0.0742328115696893,0.0676271979444331,0.590663580246914,0.59375,0.0118410565225485,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","st_pool_joint_mult",6,0.163614359925864,0.16190171092621,0.21002991885566,1.06350515751933,1.0710995312031,0.034000479574952,-0.92828853526729,-0.937028693026189,0.0810626674436731,0.92828853526729,-0.0211602470938293,-0.0122346731515529,0.0284488356777331,0.0216554514000611,0.297067901234568,0.289351851851852,0.308086691847675,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","st_pool_mean",6,0.163614359925864,0.16190171092621,0.21002991885566,1.06350515751933,1.0710995312031,0.034000479574952,-0.92828853526729,-0.937028693026189,0.0810626674436731,0.92828853526729,-0.0211602470938292,-0.0122346731515529,0.0284488356777331,0.0216554514000611,0.297067901234568,0.289351851851852,0.308086691847675,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","hrfals_fit[ls_svd_1als]",6,0.0993395624957834,0.123734158336234,0.0660370053253358,1.57738786118525,1.57257069455829,0.113997663133806,-0.887302559339338,-0.859357493167241,0.0697197569499302,0.887302559339338,-0.0048235220555437,0.0040993382283511,0.110149752371928,0.091697331125623,0.532407407407407,0.532407407407407,0.0191445121556808,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","hrfals_fit[cf_als]",6,0.0993395624957834,0.123734158336234,0.0660370053253358,1.57738893637331,1.57257254129532,0.113996857232782,-0.887302699183055,-0.859354764216212,0.0697204080269391,0.887302699183055,-0.00482250571894606,0.00410050123719354,0.110152257983095,0.0917004678991757,0.532407407407407,0.532407407407407,0.0191445121556808,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","st_pool_compcv_wnever",6,0.0608737610569602,0.0594758760823771,0.0474223389525986,1.09166081146815,1.09450794462907,0.0223608084229862,-0.996953074484345,-0.99654822182041,0.00444131054484769,0.996953074484345,-0.00280409495178223,-0.00260865595147673,0.00407924004026926,0.00376419322513755,0.310185185185185,0.282407407407407,0.0844954970756614,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","hrfals_fit[ls_svd_only]",6,0.0330144060921013,0.0207900750467576,0.0782429149196323,1.10032794678256,1.10385968707272,0.0342111549464653,-0.993830640842775,-0.995268442063689,0.0162663340378576,0.993830640842775,0.00488382786128464,0.00255618653943487,0.0115127768955362,0.00894491589729523,0.503858024691358,0.496527777777778,0.0394108127647739,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","st_pool_compcv",6,0.00450787675571564,0.0202083678926893,0.0522745436582006,1.09206089144458,1.09318680376359,0.0231276020257704,-0.999539479436406,-0.999106811822929,0.00262911476058727,0.999539479436406,-0.00150639948001959,-0.0014626925474411,0.00206997157257273,0.00200160378625141,0.0165895061728395,0.0162037037037037,0.00398704033418636,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","st_pool_compcv_wB",6,0.00450787675571564,0.0202083678926893,0.0522745436582006,1.09206089144458,1.09318680376359,0.0231276020257704,-0.999539479436406,-0.999106811822929,0.00262911476058727,0.999539479436406,-0.00150639948001959,-0.0014626925474411,0.00206997157257273,0.00200160378625141,0.0165895061728395,0.0162037037037037,0.00398704033418636,1,NA
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis_best",6,0.346256550017834,0.357592772307237,0.025871997347774,2.56597454604279,2.58282373886072,0.152580083304528,-0.0990330706081728,-0.110474005010435,0.096495233752051,0.106162323236836,-0.029900415168331,-0.0364114945932696,0.0381396688736404,0.041424097500173,0.60570987654321,0.611111111111111,0.0144683641769558,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","hrfals_fastlss[cpp]",6,0.43651793101053,0.451971586936605,0.0496143586719638,2.47355301547529,2.40305202273217,0.34925883439172,-0.0734497609674983,-0.05189604011347,0.138510845207015,0.114422697987414,-0.101586677849087,-0.110927691210764,0.316464356557678,0.261481330013685,0.630787037037037,0.636574074074074,0.0166763089391925,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","hrfals_fastlss[r]",6,0.43651793101053,0.451971586936605,0.0496143586719639,2.47355301547529,2.40305202273217,0.349258834391721,-0.0734497609674982,-0.05189604011347,0.138510845207015,0.114422697987414,-0.101586677849087,-0.110927691210764,0.316464356557678,0.261481330013685,0.630787037037037,0.636574074074074,0.0166763089391925,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_lss",6,0.428364638907984,0.439034729296763,0.0528450410337532,2.55182765215474,2.43192339567897,0.353546986673831,-0.0412488500227195,-0.00713115490289312,0.128913915346844,0.0948412893123838,-0.0407373491405165,-0.0584314616462903,0.140847290713162,0.11662005933717,0.630401234567901,0.627314814814815,0.0133110238597826,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_sbhm",6,0.358651112865532,0.367030722383106,0.0510072483605952,3.63657349132576,3.52683198678799,0.466646893852652,0.109230340388994,0.169774897406801,0.170696012194624,0.175348805261376,-0.0512991474351387,-0.0760736252049279,0.233282512074122,0.187692416238417,0.609182098765432,0.606481481481482,0.0194453630000556,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","st_pool_joint_mult",6,0.241332755474864,0.258949646334163,0.140350307954518,1.21792594767308,1.21012161598947,0.09319421439699,-0.929029606907244,-0.962773812627592,0.0802094812474636,0.929029606907244,-0.0155968072654972,-0.00525667783247364,0.0314178111574685,0.0186437597663861,0.466435185185185,0.584490740740741,0.227421572954267,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","st_pool_mean",6,0.227073093987281,0.243904898034367,0.151325516746503,1.21966310933535,1.21268458141594,0.0951283230379352,-0.930647366178132,-0.964961489694261,0.081659575934681,0.930647366178132,-0.0144710891211276,-0.00381292611313911,0.0315906000214696,0.0175180416220165,0.438271604938272,0.585648148148148,0.262458218418057,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","hrfals_fit[cf_als]",6,0.15088239153903,0.149874385225652,0.0479273161875193,1.493302297559,1.51161607409698,0.126919353151588,-0.855858999971314,-0.865227287362391,0.0510369604003008,0.855858999971314,0.0386226709516844,0.0274739174397835,0.0697357287119931,0.0568205350549743,0.546296296296296,0.545138888888889,0.012593954174755,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","hrfals_fit[ls_svd_1als]",6,0.15088239153903,0.149874385225652,0.0479273161875193,1.49329877335107,1.51161193894047,0.1269174265341,-0.855860385551354,-0.865229806928461,0.0510373090787996,0.855860385551354,0.0386234949163066,0.0274751484171493,0.0697366680713437,0.056821320980248,0.546296296296296,0.545138888888889,0.012593954174755,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","st_pool_compcv_wnever",6,0.146968433350012,0.116160527044322,0.087979161112993,1.24159672132553,1.2368969617023,0.0886492974047149,-0.981395444102817,-0.993523597520874,0.0271066831554273,0.981395444102817,-0.00869428327312571,-0.00191887151774147,0.0190876254411238,0.0131363789102645,0.382716049382716,0.318287037037037,0.183934822008075,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","st_pool_compcv_wB",6,0.103962730282366,0.0583676717590462,0.132464120979555,1.24236469382032,1.23776416520358,0.0903765990831401,-0.982001120531865,-0.9976406158095,0.0315503810012275,0.982001120531865,-0.00783885715695225,-0.000795886159609258,0.0197110899551201,0.0119246338472158,0.247685185185185,0.100694444444444,0.280702198566088,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","st_pool_compcv",6,0.101059915824059,0.0583676717590462,0.129083970733936,1.24310733571219,1.23776416520358,0.0892702623299633,-0.983022855884556,-0.9976406158095,0.0313391015085394,0.983022855884556,-0.00783137910890853,-0.000795886159609258,0.0197160171444982,0.0119321118952595,0.248070987654321,0.100694444444444,0.281249206166639,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","hrfals_fit[ls_svd_only]",6,0.092898178130726,0.0824854453393846,0.0494212623508986,1.25185569911689,1.25485319135789,0.107347470994981,-0.964926734977817,-0.974085255690881,0.0242049161877142,0.964926734977817,0.0134419804553702,0.0166713854056931,0.0212549111202894,0.0202112897417847,0.537037037037037,0.533564814814815,0.0141184728536823,1,NA
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis_best",6,0.430020304291629,0.439851507910878,0.0531344518805688,2.40397925363803,2.2982334144292,0.326578500989581,-0.0926531084164804,-0.0593510357782149,0.1237689119634,0.104655548324111,-0.0417538401869635,-0.0591417776884843,0.140996302633871,0.116411268069705,0.630401234567901,0.628472222222222,0.0140168997874884,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","hrfals_fastlss[cpp]",6,0.486725745037096,0.464234654421326,0.0477801673331628,1.84351333242354,1.82704613862517,0.0610654856979107,0.0325122174064148,-0.0222838709216426,0.121480156153238,0.0909775380707946,-0.0115465672355084,-0.0145452534812941,0.0835648701261471,0.0591948800279778,0.675154320987654,0.670138888888889,0.0267024365720493,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","hrfals_fastlss[r]",6,0.486725745037096,0.464234654421326,0.0477801673331628,1.84351333242354,1.82704613862517,0.0610654856979108,0.0325122174064151,-0.0222838709216425,0.121480156153238,0.0909775380707946,-0.0115465672355084,-0.0145452534812941,0.0835648701261472,0.0591948800279779,0.675154320987654,0.670138888888889,0.0267024365720493,1,NA
