"method","mean_cor"
"st_default",0.389640992328084
"fmrilss_lss",0.35732673019839
"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.239534743799849
"fmrilss_oasis[absolute|x=0|b=0]",0.180036505937128
"fmrilss_sbhm",0.151407234940906
