"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate","oasis_variant"
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","hrfals_fit[ls_svd_only]",6,0.0222775558469778,0.0231804189234371,0.0247030861112574,1.04430088958615,1.04729511354834,0.0300529206628412,-0.992729907334054,-0.990268105362912,0.00712724456537623,0.992729907334054,-0.0047381616538542,-0.00936759987137735,0.0111052863298152,0.0107772717452129,0.520061728395062,0.519675925925926,0.0105232883464397,1,NA
"h2_r2_c3__hrf_lag2_widen1p5__ar_mod__isi_sparse__amp_none","fmrilss_oasis_best",6,0.310372837075131,0.310332847916173,0.0276475039059488,2.36815026576041,2.3321478561541,0.284183402308443,-0.183966033670382,-0.167435967717614,0.154369042927224,0.183966033670382,-0.00503166555201092,-0.0207859517653774,0.0731941277542807,0.0500697174791586,0.601851851851852,0.600694444444444,0.0228686833985712,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","fmrilss_sbhm",6,0.245831982174235,0.251272717867747,0.0507315698268407,4.14478422482151,4.20935880196607,0.652557789139088,-0.117904306851975,-0.125499192532579,0.18645222684245,0.172759311901288,-0.0211796978244288,-0.0214339212421202,0.0357695564946614,0.032078528576828,0.58641975308642,0.578703703703704,0.0205310720611884,1,NA
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","fmrilss_lss",6,0.24443880693194,0.241444303225948,0.0423192055490442,3.68234186134192,3.51235419731147,0.530779676567475,-0.190456877450795,-0.240980186902572,0.235726808515302,0.258048318258766,-0.0201934949716532,-0.0201713964465471,0.0495733964099395,0.0425831569990943,0.57908950617284,0.571759259259259,0.0237611728586695,1,NA
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fastlss[r]",6,0.23950276898794,0.237921440296031,0.0386683137856802,3.50167210274624,3.49390311018904,0.370467458115919,-0.32514642592682,-0.37669592460606,0.189784563186745,0.32514642592682,-0.190230043524573,-0.245161329686053,0.304656475690908,0.293757443927282,0.586033950617284,0.579861111111111,0.0282147978390959,1,NA
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fastlss[cpp]",6,0.23950276898794,0.237921440296031,0.0386683137856803,3.50167210274623,3.49390311018903,0.370467458115918,-0.325146425926821,-0.376695924606061,0.189784563186745,0.325146425926821,-0.190230043524573,-0.245161329686052,0.304656475690907,0.293757443927281,0.586033950617284,0.579861111111111,0.0282147978390959,1,NA
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","st_default",6,0.226945218596544,0.237651273469554,0.0496022577587161,1.24725631531993,1.24647595640482,0.0977322495424725,-0.961138701956666,-0.964168729899118,0.0175523804156288,0.961138701956666,-0.00891924973328509,-0.00803354482658221,0.0160025555170019,0.0137065661581924,0.58179012345679,0.571759259259259,0.022379203758392,1,NA
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fit[ls_svd_1als]",6,0.0993616293431706,0.124299022720357,0.0682539012157126,2.02850746582499,2.02635526169437,0.312748125926131,-0.890627938138282,-0.890603885980838,0.0866380134284429,0.890627938138282,-0.106538814590451,-0.0828025454291496,0.233616752107713,0.18771290520479,0.528935185185185,0.525462962962963,0.0163518361226383,1,NA
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fit[cf_als]",6,0.0993616293431706,0.124299022720357,0.0682539012157126,2.02851136951507,2.02636032455351,0.312732209016014,-0.890629779817448,-0.890606619870705,0.0866366403162465,0.890629779817448,-0.106540262282335,-0.0828019490171109,0.233617847384731,0.187714631226646,0.528935185185185,0.525462962962963,0.0163518361226383,1,NA
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","hrfals_fit[ls_svd_only]",6,0.0759082941070331,0.0795488141099856,0.0604350529624225,1.27749051359823,1.29968218085246,0.0985747431249876,-0.98700935480109,-0.986959748845864,0.00971744124712587,0.98700935480109,-0.00641682898725719,-0.0041802701308145,0.012022522848087,0.0099412128447546,0.52662037037037,0.518518518518519,0.0206913888704505,1,NA
"h2_r3_c1__hrf_lag2_widen1p5__ar_high__isi_dense__amp_high","fmrilss_oasis_best",6,0.244503646109119,0.241562989173097,0.0422264828124098,3.46847573315253,3.30928314235952,0.492266715744993,-0.238892652244268,-0.285711055236183,0.220652845077899,0.2818921426273,-0.0186314001233512,-0.0183569922176262,0.0458909040928637,0.0392411412395849,0.57908950617284,0.571759259259259,0.0237611728586695,1,"fmrilss_oasis[absolute|x=0.05|b=0.01]"
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fastlss[cpp]",6,0.236098971477984,0.249199251161559,0.0512146277915929,3.01699146543047,3.04484959921605,0.177965190660411,-0.332760362105939,-0.268641714213372,0.157171497220385,0.332760362105939,-0.150072166493979,-0.107740747655858,0.439526562683893,0.331940522042339,0.590277777777778,0.599537037037037,0.0220576467584659,1,NA
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fastlss[r]",6,0.236098971477984,0.24919925116156,0.051214627791593,3.01699146543047,3.04484959921605,0.177965190660411,-0.332760362105939,-0.268641714213372,0.157171497220385,0.332760362105939,-0.150072166493979,-0.107740747655858,0.439526562683894,0.331940522042339,0.590277777777778,0.599537037037037,0.0220576467584659,1,NA
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","st_default",6,0.219302014358219,0.222986887049637,0.0530261226479189,0.969092347030558,0.970230844455732,0.0363933710949969,-0.970503689457597,-0.971926299857457,0.00643544493194292,0.970503689457597,-0.00639668967903374,-0.00331553936663511,0.00894427292564863,0.0072033100685444,0.580632716049383,0.575231481481482,0.0279092823393045,1,NA
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","fmrilss_lss",6,0.214441677751103,0.220557727405854,0.0460552023146106,3.16578833539204,3.20448517417412,0.224382329902822,-0.283443171892063,-0.243999368975281,0.153373547665192,0.283443171892063,0.0274428848353238,0.076202960520979,0.20622362669732,0.149241229939849,0.588734567901235,0.590277777777778,0.0315924876613833,1,NA
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","fmrilss_sbhm",6,0.207191869538635,0.213033984701446,0.0537263654521701,3.74059577031295,3.55686452909047,0.532113862869473,-0.244658173517457,-0.216642744293483,0.222218092710488,0.263049150319249,0.0504589633510034,0.170466505748951,0.244225190518111,0.217425174536881,0.585262345679012,0.586805555555556,0.0317194392774366,1,NA
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fit[cf_als]",6,0.125505769918893,0.11597083365642,0.0482240497856605,1.56782048436107,1.59078270447816,0.10703190738319,-0.834169743991028,-0.841099126531827,0.0542360231046741,0.834169743991028,-0.0269681899458882,-0.105739464210633,0.238065493355372,0.187740175588268,0.539351851851852,0.538194444444444,0.0116202781463066,1,NA
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fit[ls_svd_1als]",6,0.125505769918893,0.11597083365642,0.0482240497856605,1.56781093340105,1.59077873350831,0.107022460657463,-0.834169776411894,-0.8410966954788,0.0542336838774037,0.834169776411894,-0.0269706468260248,-0.10574266871755,0.23806569011301,0.18774096028386,0.539351851851852,0.538194444444444,0.0116202781463066,1,NA
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","hrfals_fit[ls_svd_only]",6,0.0760516916966199,0.07969090458768,0.0644419522168497,1.01666426210122,1.01565386743465,0.0448178813129577,-0.970066123074502,-0.971517033849405,0.0236688080594366,0.970066123074502,-0.00633795302473785,-0.000419688916423487,0.0188026477249801,0.0156192908652671,0.506944444444444,0.515046296296296,0.0213164156170765,1,NA
"h2_r3_c2__hrf_lag2_widen1p5__ar_high__isi_mid__amp_none","fmrilss_oasis_best",6,0.218137615136284,0.22509660567501,0.0464236057545587,2.89770858597396,2.93014705328432,0.182350697672309,-0.330746767040639,-0.296807934750754,0.143207061444254,0.330746767040639,0.0112933449963594,0.0612916541028936,0.194959179895498,0.13839623291545,0.590277777777778,0.58912037037037,0.0328344874564762,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","hrfals_fastlss[cpp]",6,0.270428452366584,0.275346330165386,0.0383014241652356,2.84416717717642,2.82129090391034,0.203822856330946,-0.25069345212597,-0.252495363936507,0.127764575884778,0.25069345212597,-0.066823162206317,-0.136051278770904,0.267551790523488,0.219716651128553,0.588734567901235,0.590277777777778,0.0147616716587261,1,NA
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","hrfals_fastlss[r]",6,0.270428452366584,0.275346330165386,0.0383014241652354,2.84416717717642,2.82129090391034,0.203822856330947,-0.25069345212597,-0.252495363936507,0.127764575884778,0.25069345212597,-0.0668231622063171,-0.136051278770904,0.267551790523488,0.219716651128553,0.588734567901235,0.590277777777778,0.0147616716587261,1,NA
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","fmrilss_lss",6,0.269118803164228,0.273006215322203,0.0420896985573813,2.94996850275132,2.91446975301504,0.172684781847172,-0.187021905298564,-0.184994563857012,0.14079686250973,0.187021905298564,0.0291718964047732,0.0245103943337835,0.058129855058841,0.0463276264729583,0.591820987654321,0.590277777777778,0.0180891583482625,1,NA
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","fmrilss_sbhm",6,0.250404219086561,0.2490464882814,0.0440551706302016,4.03050848386562,3.44717403961459,1.21267979335762,-0.0644180019515859,-0.0751514550532178,0.195394351300375,0.158624244370274,0.0458028570480868,0.0288960740761969,0.0861171314159336,0.0727104901857075,0.581018518518519,0.572916666666667,0.0241895379215058,1,NA
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","st_default",6,0.248541582131272,0.243266794556577,0.0406283582688389,1.0421368665032,1.04722322291164,0.0601052369911181,-0.96001542157374,-0.960163934711954,0.00280602108243212,0.96001542157374,-0.00406838053247874,-0.010922657271422,0.01722397087349,0.0145328452623042,0.580246913580247,0.584490740740741,0.0208419049581903,1,NA
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","hrfals_fit[cf_als]",6,0.0972340449194409,0.100098348722513,0.0452291399435922,1.70160712122602,1.65562697159701,0.163645110264135,-0.866039168143503,-0.880886802568345,0.076549588126312,0.866039168143503,-0.0318647269013378,-0.0288850707110809,0.144172340743123,0.1186943770055,0.534722222222222,0.532407407407407,0.0195324288053046,1,NA
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","hrfals_fit[ls_svd_1als]",6,0.0972340449194409,0.100098348722513,0.0452291399435922,1.70160931368762,1.65562733788083,0.1636460651856,-0.866037706737623,-0.880885875905897,0.0765487862712789,0.866037706737623,-0.0318626982430809,-0.0288854956395835,0.144169508656204,0.118692557177562,0.534722222222222,0.532407407407407,0.0195324288053046,1,NA
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","hrfals_fit[ls_svd_only]",6,0.0638857490606939,0.0654000766679788,0.0373789927441947,1.09768036959839,1.10893048867968,0.0511144774236017,-0.980059279384115,-0.980305494974974,0.0108741552410851,0.980059279384115,-0.00523423037756535,-0.00911353147406765,0.020551115325025,0.0176389626844493,0.518518518518518,0.516203703703704,0.0188625451735772,1,NA
"h2_r3_c3__hrf_lag2_widen1p5__ar_high__isi_sparse__amp_mod","fmrilss_oasis_best",6,0.269390832260304,0.273201475002909,0.0417786239213917,2.7885517737214,2.75566346633751,0.162348327791559,-0.23241349820869,-0.231495264801391,0.13237218321317,0.23241349820869,0.0220624975396774,0.0133190323571684,0.0643981202455164,0.0455938914119907,0.591820987654321,0.590277777777778,0.0180891583482625,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
