"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","hrf_regime","ar_regime","isi_regime","amp_regime","cell"
2,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.295451045149145,3.26592361022229,-0.0445205226758479,0.0453856812852365,0.627314814814815,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.291724131236022,3.32551054438834,-0.0408149793782054,0.0381555635940332,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
2,"fmrilss_sbhm",0.169511416293188,2.74706261789883,-0.500641541688379,-0.00121691139215763,0.606481481481482,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"st_default",0.368500443556526,0.960095216613467,-0.940309318620217,0.0190099008740119,0.650462962962963,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_lss",0.352194984579061,2.34695850017011,-0.123653340903162,0.0307501830563522,0.601851851851852,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.01|b=0.01]",0.217333413053596,5.01310072493499,0.123998091753729,-0.0732198151296458,0.585648148148148,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.01|b=0.01]",0.216439862304757,5.00679015799758,0.128918920339628,-0.0612738052582592,0.587962962962963,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.02|b=0.01]",0.239702555321468,3.90417098033242,-0.023936381030877,-0.0549799583464229,0.604166666666667,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.02|b=0.01]",0.239254759570171,3.92231155595841,-0.0126388764060301,-0.0463336339528441,0.604166666666667,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.05|b=0.01]",0.279163833887852,2.62934862596826,-0.225522258626102,-0.0267244781772388,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.05|b=0.01]",0.279968007210747,2.65415763818576,-0.211433434817065,-0.0213319902084402,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.01|b=0.02]",0.2174211180676,5.00696587510933,0.123593974970251,-0.0727674133546048,0.587962962962963,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.01|b=0.02]",0.216416853308532,4.9764246183134,0.125758769653986,-0.0560395481776053,0.592592592592593,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.23984314771467,3.8994176694171,-0.024139309043962,-0.0546357427572717,0.604166666666667,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.239491688567101,3.90040944716642,-0.0142693266535808,-0.0419306653377279,0.601851851851852,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.279423406514776,2.62591963112276,-0.225599291163589,-0.0265082449211744,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.280602081264485,2.64117968371126,-0.21212610794642,-0.0180007354466501,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.01|b=0.05]",0.217647359241472,4.99054578679648,0.122489820011603,-0.0714803790039991,0.587962962962963,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.01|b=0.05]",0.216160169644475,4.94838778870007,0.122148220416593,-0.0498504182912918,0.590277777777778,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.240212066914293,3.88674200112374,-0.0246915117211698,-0.0536467703777718,0.606481481481482,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.239426639891529,3.88088930178653,-0.0164140529318941,-0.036600414305956,0.599537037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.280109410757799,2.61684652565821,-0.225807534001728,-0.0258736659987914,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.280782042432097,2.63053245131965,-0.213403895034626,-0.013794229963733,0.608796296296296,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_sbhm",0.236939943789265,2.44134637630992,-0.364861788403731,0.0364792080636825,0.583333333333333,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"st_default",0.389679082882944,0.932089192637298,-0.833593592820664,-0.00499986706178859,0.636574074074074,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_lss",0.351090511453585,2.23905931444726,-0.168967274976871,0.0129489592231095,0.606481481481482,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.01|b=0.01]",0.0805496341731797,5.49570488388307,-0.580718675148255,0.0373492959173649,0.548611111111111,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.01|b=0.01]",0.0768642669360497,5.55581964584072,-0.592043164970665,0.0438487684440155,0.543981481481482,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.02|b=0.01]",0.105476582562227,4.321816037143,-0.557902195240023,0.0196597458948069,0.548611111111111,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.02|b=0.01]",0.0999338786643154,4.39739443746951,-0.572299654500221,0.0260017604840399,0.553240740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.05|b=0.01]",0.156738612532733,2.89704003025186,-0.556451013133152,0.00085481005347942,0.55787037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.05|b=0.01]",0.149371618002611,2.96654479834665,-0.567773005117055,0.00696781834502509,0.55787037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.01|b=0.02]",0.0804929420101226,5.49226462478776,-0.58107911562084,0.0375344799649514,0.550925925925926,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.01|b=0.02]",0.0762365328181296,5.54393158657203,-0.594840126519495,0.0450532460218976,0.541666666666667,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.105397236670706,4.31905403507299,-0.558430680596394,0.0198447445947957,0.550925925925926,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.0989586680903941,4.38910752516643,-0.576606007330759,0.0272061952865334,0.550925925925926,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.156700947552792,2.89494055868544,-0.556934026613012,0.00105340669492951,0.55787037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.148131667689311,2.96273795969462,-0.572048204037026,0.00831206509399544,0.555555555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.01|b=0.05]",0.0803323072243088,5.48320625516964,-0.582064943067929,0.0380474956405554,0.550925925925926,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.01|b=0.05]",0.0754257403561226,5.53500695605852,-0.598636788898245,0.0454478327264155,0.543981481481482,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.105169907869792,4.31182152295556,-0.55988418525146,0.0203575353855209,0.548611111111111,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.0977569493929409,4.38361117123963,-0.581728873490814,0.0276086746342581,0.553240740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.156574156446001,2.88951354698962,-0.558268913190848,0.0016043355119034,0.553240740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.146518083418808,2.96147825458749,-0.57700308447108,0.0088875194273678,0.55787037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_sbhm",0.242927006120788,2.15469447148475,-0.480587523205441,-0.00745357929778618,0.576388888888889,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"st_default",0.356277575672556,0.890282594204381,-0.951500873834851,-0.00811712009295056,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_lss",0.352192541779872,2.6544324248061,0.0506659450656205,0.082772356214494,0.62962962962963,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[absolute|x=0.01|b=0.01]",0.128358110219184,5.72899121256736,-0.0655394547878432,0.0797259802408187,0.546296296296296,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[fractional|x=0.01|b=0.01]",0.132988872164607,5.82447886727392,-0.0319066884198662,0.0723438897520549,0.560185185185185,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[absolute|x=0.02|b=0.01]",0.147922204690598,4.46223565821821,-0.182081168753221,0.0726733070314626,0.550925925925926,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[fractional|x=0.02|b=0.01]",0.153145979385065,4.54725305927902,-0.148521763128058,0.0660825074300953,0.569444444444444,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[absolute|x=0.05|b=0.01]",0.18604840676652,3.016645417763,-0.321933030300402,0.0598126483571014,0.578703703703704,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[fractional|x=0.05|b=0.01]",0.191868441926125,3.08184114983771,-0.291548444999082,0.053629410336652,0.583333333333333,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[absolute|x=0.01|b=0.02]",0.128645216061163,5.72605529409515,-0.0645558797529602,0.079362866761207,0.546296296296296,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[fractional|x=0.01|b=0.02]",0.134701877725346,5.8198950384413,-0.0268799981169425,0.0698767106376361,0.55787037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.148270358697259,4.4594724643207,-0.181098622928953,0.0723245859976032,0.550925925925926,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.155136768910518,4.54160990508906,-0.143233005264869,0.0637758262127559,0.569444444444444,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
