"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","regime","lag","widen"
4,"fmrilss_sbhm",0.279318396826653,2.12746345296458,-0.346931832119092,0.0208390312089266,0.587962962962963,TRUE,NA,"easy__lag0__widen0","easy",0,0
5,"st_default",0.448948509230745,0.887689154601537,-0.72969566423111,0.0296581045668448,0.678240740740741,TRUE,NA,"easy__lag0__widen0","easy",0,0
5,"fmrilss_lss",0.427461169415811,1.99817786807779,-0.038730463104074,0.0408705409833373,0.666666666666667,TRUE,NA,"easy__lag0__widen0","easy",0,0
5,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.42766990894718,1.88981550403039,-0.0911938973992613,0.0456940079821838,0.668981481481482,TRUE,NA,"easy__lag0__widen0","easy",0,0
5,"fmrilss_sbhm",0.325008374800741,1.95435029127347,-0.294961258859099,0.0862592456239588,0.645833333333333,TRUE,NA,"easy__lag0__widen0","easy",0,0
6,"st_default",0.523440265746055,0.848292395569881,-0.678398829412765,0.00107243872274095,0.636574074074074,TRUE,NA,"easy__lag0__widen0","easy",0,0
6,"fmrilss_lss",0.493726791750763,1.70785185511924,-0.050237827803663,-0.0139468988401442,0.613425925925926,TRUE,NA,"easy__lag0__widen0","easy",0,0
6,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.494199789145856,1.62042530883507,-0.0994655847653383,-0.0105950589062977,0.613425925925926,TRUE,NA,"easy__lag0__widen0","easy",0,0
6,"fmrilss_sbhm",0.262829736531317,1.88538663497272,-0.512345252156114,0.0136023160273798,0.587962962962963,TRUE,NA,"easy__lag0__widen0","easy",0,0
7,"st_default",0.512636596578689,0.821591058742735,-0.684148664573133,-0.0633554194872756,0.671296296296296,TRUE,NA,"easy__lag0__widen0","easy",0,0
7,"fmrilss_lss",0.454723194448717,1.82744927768093,-0.0472461890194591,-0.0945407079993843,0.62962962962963,TRUE,NA,"easy__lag0__widen0","easy",0,0
7,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.45482915282649,1.73313543953144,-0.0970163087887093,-0.101655608739558,0.62962962962963,TRUE,NA,"easy__lag0__widen0","easy",0,0
7,"fmrilss_sbhm",0.296974372937973,1.991583933069,-0.343881779547809,-0.138553937850743,0.55787037037037,TRUE,NA,"easy__lag0__widen0","easy",0,0
8,"st_default",0.514198954524521,0.873546971314545,-0.699733677550502,0.00147025361226742,0.668981481481482,TRUE,NA,"easy__lag0__widen0","easy",0,0
8,"fmrilss_lss",0.48020734759454,1.79473184596249,-0.032032191283952,-0.0456463470252594,0.699074074074074,TRUE,NA,"easy__lag0__widen0","easy",0,0
8,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.480223000806711,1.70117515468791,-0.0838359864088698,-0.0459766211014853,0.699074074074074,TRUE,NA,"easy__lag0__widen0","easy",0,0
8,"fmrilss_sbhm",0.299396997083151,1.9863602865016,-0.334733341971188,-0.0361346194976842,0.611111111111111,TRUE,NA,"easy__lag0__widen0","easy",0,0
9,"st_default",0.416285053180539,0.974258679309739,-0.775633030050863,-0.0497430913991184,0.636574074074074,TRUE,NA,"easy__lag0__widen0","easy",0,0
9,"fmrilss_lss",0.386830997489443,2.10058176104988,-0.118256128988163,-0.0976788277687708,0.645833333333333,TRUE,NA,"easy__lag0__widen0","easy",0,0
9,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.387007348792159,1.99060162055413,-0.166147259035321,-0.0999836255316433,0.645833333333333,TRUE,NA,"easy__lag0__widen0","easy",0,0
9,"fmrilss_sbhm",0.306677154444809,2.18181887440271,-0.337439838297582,-0.172512738360871,0.608796296296296,TRUE,NA,"easy__lag0__widen0","easy",0,0
10,"st_default",0.529785456377706,0.906985051360099,-0.688709568916177,-0.0446227731905432,0.641203703703704,TRUE,NA,"easy__lag0__widen0","easy",0,0
10,"fmrilss_lss",0.490389302618305,2.00326152824353,0.0862886428068566,-0.0363187582657429,0.645833333333333,TRUE,NA,"easy__lag0__widen0","easy",0,0
10,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.490816548482054,1.8959045753873,0.0293239978849955,-0.0394828966369163,0.648148148148148,TRUE,NA,"easy__lag0__widen0","easy",0,0
10,"fmrilss_sbhm",0.342204332955097,2.14205272500349,-0.234198687024053,-0.120428346421936,0.611111111111111,TRUE,NA,"easy__lag0__widen0","easy",0,0
11,"st_default",0.497407439729315,0.872844202046386,-0.711727561950777,-0.0147209000385925,0.62962962962963,TRUE,NA,"easy__lag0__widen0","easy",0,0
11,"fmrilss_lss",0.457551629506038,1.83520960078316,-0.041271301499966,-0.0864275923264323,0.636574074074074,TRUE,NA,"easy__lag0__widen0","easy",0,0
11,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.457956593209056,1.73788528242702,-0.0927363701262648,-0.087298998311415,0.641203703703704,TRUE,NA,"easy__lag0__widen0","easy",0,0
11,"fmrilss_sbhm",0.342351686945397,1.92305274578155,-0.254389219083369,-0.0293499650917804,0.625,TRUE,NA,"easy__lag0__widen0","easy",0,0
12,"st_default",0.421364644644094,0.879632506888635,-0.759507597861372,0.0102187955043852,0.675925925925926,TRUE,NA,"easy__lag0__widen0","easy",0,0
12,"fmrilss_lss",0.373197636991107,1.67597506240336,-0.278101767745959,0.0194153265281705,0.638888888888889,TRUE,NA,"easy__lag0__widen0","easy",0,0
12,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.373598866149655,1.59399349583818,-0.317072577178453,0.0133414030624338,0.638888888888889,TRUE,NA,"easy__lag0__widen0","easy",0,0
12,"fmrilss_sbhm",0.176153368042365,1.99845880476256,-0.590949474227176,-0.0616439899328025,0.56712962962963,TRUE,NA,"easy__lag0__widen0","easy",0,0
13,"st_default",0.502710937015074,0.848771592353674,-0.686912249655071,0.0163268262142232,0.694444444444444,TRUE,NA,"easy__lag0__widen0","easy",0,0
13,"fmrilss_lss",0.472411422408149,1.8833561731734,0.0576474036102286,0.0105162842639432,0.666666666666667,TRUE,NA,"easy__lag0__widen0","easy",0,0
13,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.472962271257556,1.78226202152196,0.00248214381527493,0.0178736028045947,0.668981481481482,TRUE,NA,"easy__lag0__widen0","easy",0,0
13,"fmrilss_sbhm",0.339067531118692,2.11789456750758,-0.218525820670922,0.0126455210338996,0.618055555555556,TRUE,NA,"easy__lag0__widen0","easy",0,0
14,"st_default",0.511386822842248,0.884202343037823,-0.687334393472664,-0.0501126706910273,0.678240740740741,TRUE,NA,"easy__lag0__widen0","easy",0,0
14,"fmrilss_lss",0.47055939498201,1.93031533270585,-0.0175610372393712,-0.0465451840626426,0.703703703703704,TRUE,NA,"easy__lag0__widen0","easy",0,0
14,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.470647168016897,1.82712761290514,-0.0700329557214343,-0.0561145089428561,0.696759259259259,TRUE,NA,"easy__lag0__widen0","easy",0,0
14,"fmrilss_sbhm",0.293833662495318,2.2501844695006,-0.397763715370585,0.0119817986018671,0.594907407407407,TRUE,NA,"easy__lag0__widen0","easy",0,0
15,"st_default",0.51903846712895,0.869533170817342,-0.671780653277883,0.0189567398666405,0.6875,TRUE,NA,"easy__lag0__widen0","easy",0,0
15,"fmrilss_lss",0.452205502477289,1.98067731317072,0.0503333442411609,-0.0302588755237361,0.666666666666667,TRUE,NA,"easy__lag0__widen0","easy",0,0
15,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.45348050230071,1.8775013829134,-0.00263618441816914,-0.0235843124400994,0.664351851851852,TRUE,NA,"easy__lag0__widen0","easy",0,0
15,"fmrilss_sbhm",0.311173156252947,2.52553348739562,-0.114101292689402,0.0848619954908237,0.606481481481482,TRUE,NA,"easy__lag0__widen0","easy",0,0
16,"st_default",0.493055330022659,0.820990278038539,-0.664754658178618,0.0259827934442835,0.668981481481482,TRUE,NA,"easy__lag0__widen0","easy",0,0
16,"fmrilss_lss",0.467024820741292,1.97615920262789,0.124557788693794,0.0470709411423611,0.652777777777778,TRUE,NA,"easy__lag0__widen0","easy",0,0
16,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.467783406508727,1.8711686111421,0.0670460238127909,0.0503644050640758,0.652777777777778,TRUE,NA,"easy__lag0__widen0","easy",0,0
16,"fmrilss_sbhm",0.22560386691062,3.13754178432018,-0.402945147398975,0.032559514011602,0.564814814814815,TRUE,NA,"easy__lag0__widen0","easy",0,0
17,"st_default",0.47900194673572,0.875594888677926,-0.700225060142532,-0.00508575056340114,0.664351851851852,TRUE,NA,"easy__lag0__widen0","easy",0,0
17,"fmrilss_lss",0.456249982894157,1.97196438616712,0.010434839239983,0.0269722129398079,0.648148148148148,TRUE,NA,"easy__lag0__widen0","easy",0,0
17,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.456533671451815,1.86579412028113,-0.0430823245162637,0.0243139088998622,0.645833333333333,TRUE,NA,"easy__lag0__widen0","easy",0,0
17,"fmrilss_sbhm",0.241922300784776,1.92549338441815,-0.521657234810586,-0.0240574506195234,0.604166666666667,TRUE,NA,"easy__lag0__widen0","easy",0,0
18,"st_default",0.51619065765643,0.833495547450187,-0.682601319093262,0.0498641308123555,0.680555555555556,TRUE,NA,"easy__lag0__widen0","easy",0,0
18,"fmrilss_lss",0.47259997991142,1.95774344356134,0.0485046904162343,0.0446772867219848,0.666666666666667,TRUE,NA,"easy__lag0__widen0","easy",0,0
18,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.472739978173285,1.84704232381855,-0.00817942155983416,0.0430443802702243,0.668981481481482,TRUE,NA,"easy__lag0__widen0","easy",0,0
18,"fmrilss_sbhm",0.196937146229468,2.08026975268642,-0.57675069545594,0.10518284596826,0.578703703703704,TRUE,NA,"easy__lag0__widen0","easy",0,0
19,"st_default",0.55329997350908,0.859657702596809,-0.642097105805947,-0.0513656947595848,0.689814814814815,TRUE,NA,"easy__lag0__widen0","easy",0,0
19,"fmrilss_lss",0.508679303435429,2.16357020716953,0.250348820611041,0.0222232700905572,0.6875,TRUE,NA,"easy__lag0__widen0","easy",0,0
19,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.50906971435482,2.04205936880009,0.184053309125163,0.00852378749280786,0.6875,TRUE,NA,"easy__lag0__widen0","easy",0,0
19,"fmrilss_sbhm",0.310029266146913,2.30110887210919,-0.244540825943439,0.0168593311884078,0.627314814814815,TRUE,NA,"easy__lag0__widen0","easy",0,0
20,"st_default",0.479563867554543,0.913441525815603,-0.713192316186224,0.0374224631236745,0.655092592592593,TRUE,NA,"easy__lag0__widen0","easy",0,0
20,"fmrilss_lss",0.442191201342214,1.92507617604994,-0.0512716900941744,0.0428475130575495,0.666666666666667,TRUE,NA,"easy__lag0__widen0","easy",0,0
20,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.442775432117203,1.82423031497388,-0.100930057232855,0.0464732994853149,0.668981481481482,TRUE,NA,"easy__lag0__widen0","easy",0,0
20,"fmrilss_sbhm",0.312131073968377,2.00115102773231,-0.310228945627373,0.0202010577171775,0.636574074074074,TRUE,NA,"easy__lag0__widen0","easy",0,0
1,"st_default",0.431151761613708,0.919973130014287,-0.879047272575336,-0.00762029004372874,0.689814814814815,TRUE,NA,"easy__lag0__widen1","easy",0,1
1,"fmrilss_lss",0.428671743282869,2.36052712996614,0.128602974549905,-0.0215772877645689,0.664351851851852,TRUE,NA,"easy__lag0__widen1","easy",0,1
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.248513877172238,2.76947662204673,-0.29113701491489,0.00432272610087999,0.613425925925926,TRUE,NA,"easy__lag0__widen1","easy",0,1
1,"fmrilss_sbhm",0.251498307577045,2.30550330584275,-0.347373479327274,0.00726394504264053,0.608796296296296,TRUE,NA,"easy__lag0__widen1","easy",0,1
2,"st_default",0.353983508567308,0.913254976937306,-0.959307654229283,-0.000548400963744431,0.645833333333333,TRUE,NA,"easy__lag0__widen1","easy",0,1
2,"fmrilss_lss",0.363522643502097,1.83138906108176,-0.258208553944097,0.0224862378964971,0.625,TRUE,NA,"easy__lag0__widen1","easy",0,1
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.228754392685783,2.44776601893436,-0.385761885921111,0.0638286890167025,0.5625,TRUE,NA,"easy__lag0__widen1","easy",0,1
2,"fmrilss_sbhm",0.253708841972833,2.01509254939268,-0.429809591871664,0.0480200927469996,0.587962962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
3,"st_default",0.442178586281863,0.944412344060063,-0.925510958802533,-0.011851890010111,0.648148148148148,TRUE,NA,"easy__lag0__widen1","easy",0,1
3,"fmrilss_lss",0.406129009665497,2.14721694817307,-0.0641636307228654,0.084987447305568,0.650462962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
3,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.274238271334444,2.62629973442293,-0.285996893914157,0.0401516811592354,0.627314814814815,TRUE,NA,"easy__lag0__widen1","easy",0,1
3,"fmrilss_sbhm",0.250612010951765,2.25302224533795,-0.420406814105826,0.0325177985831953,0.599537037037037,TRUE,NA,"easy__lag0__widen1","easy",0,1
4,"st_default",0.419155993228079,0.952609945393166,-0.95564312348846,0.01128902849458,0.657407407407407,TRUE,NA,"easy__lag0__widen1","easy",0,1
4,"fmrilss_lss",0.41092238179641,2.05602171540337,-0.0280023630477036,0.0607098413316676,0.62962962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
4,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.265439477605033,2.64140097383119,-0.247427222516194,0.0402259421629818,0.613425925925926,TRUE,NA,"easy__lag0__widen1","easy",0,1
4,"fmrilss_sbhm",0.214355781448613,2.1171370013771,-0.514229691471312,0.0977899593080191,0.594907407407407,TRUE,NA,"easy__lag0__widen1","easy",0,1
5,"st_default",0.433847564383671,0.94306595037109,-0.93565232522956,0.00675516930593183,0.659722222222222,TRUE,NA,"easy__lag0__widen1","easy",0,1
5,"fmrilss_lss",0.436651257570974,1.93529544878955,-0.0626513111459599,-0.0125786730562502,0.657407407407407,TRUE,NA,"easy__lag0__widen1","easy",0,1
5,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.304030425780664,2.34361964960501,-0.204391101363167,0.012798229685332,0.601851851851852,TRUE,NA,"easy__lag0__widen1","easy",0,1
5,"fmrilss_sbhm",0.216787798545381,2.00413251387568,-0.58391192130336,0.033788615120177,0.590277777777778,TRUE,NA,"easy__lag0__widen1","easy",0,1
6,"st_default",0.440129866209432,0.902101162528196,-0.922249986462935,-0.0215231185351309,0.622685185185185,TRUE,NA,"easy__lag0__widen1","easy",0,1
6,"fmrilss_lss",0.412604121720681,2.00123247121596,-0.0495228462375365,-0.042055714806886,0.590277777777778,TRUE,NA,"easy__lag0__widen1","easy",0,1
6,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.297628010016606,2.50284360894753,-0.143447467323848,-0.0591820598384585,0.601851851851852,TRUE,NA,"easy__lag0__widen1","easy",0,1
6,"fmrilss_sbhm",0.225263261941022,2.08889923638092,-0.485644782120131,-0.0683416363869675,0.594907407407407,TRUE,NA,"easy__lag0__widen1","easy",0,1
7,"st_default",0.429244404662903,0.96375900264532,-0.945264320554972,0.0021722501845665,0.655092592592593,TRUE,NA,"easy__lag0__widen1","easy",0,1
7,"fmrilss_lss",0.414288624325156,2.0484921593565,-0.0102495507376143,-0.0527060635604163,0.648148148148148,TRUE,NA,"easy__lag0__widen1","easy",0,1
7,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.259607426006803,2.51529026392313,-0.311650993055539,-0.0293103114255319,0.587962962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
7,"fmrilss_sbhm",0.192612950568708,2.11193475669363,-0.569954156075218,-0.0101838975523888,0.611111111111111,TRUE,NA,"easy__lag0__widen1","easy",0,1
8,"st_default",0.416981555993551,1.01996723860372,-0.93143682280262,-0.017173169283964,0.627314814814815,TRUE,NA,"easy__lag0__widen1","easy",0,1
8,"fmrilss_lss",0.407668518438613,2.01562500274002,-0.13544157259409,-0.0617317521993008,0.645833333333333,TRUE,NA,"easy__lag0__widen1","easy",0,1
8,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.345258325617169,2.4125839183916,-0.179637286560877,-0.0401246514410733,0.636574074074074,TRUE,NA,"easy__lag0__widen1","easy",0,1
8,"fmrilss_sbhm",0.251941061376143,2.32860391882617,-0.459286952035958,-0.0202316010164656,0.599537037037037,TRUE,NA,"easy__lag0__widen1","easy",0,1
9,"st_default",0.460591203772863,0.978821760274093,-0.899545045431395,-0.0300032515506341,0.650462962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
9,"fmrilss_lss",0.445524052174226,2.12780541107829,-0.00507147796342955,-0.0675243881727447,0.652777777777778,TRUE,NA,"easy__lag0__widen1","easy",0,1
9,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.285809431028258,2.60285783197631,-0.262023453238625,-0.0662055851044911,0.587962962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
9,"fmrilss_sbhm",0.226505350948992,2.20363709626268,-0.504134782396534,-0.0651559032890148,0.576388888888889,TRUE,NA,"easy__lag0__widen1","easy",0,1
10,"st_default",0.44119088083521,0.943221521874358,-0.929130284251971,0.000101530613279812,0.662037037037037,TRUE,NA,"easy__lag0__widen1","easy",0,1
10,"fmrilss_lss",0.444053331104352,1.85815819322804,-0.0748569234541301,-0.00746308449875912,0.666666666666667,TRUE,NA,"easy__lag0__widen1","easy",0,1
10,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.320797416393173,2.29472732474637,-0.167148007935842,-0.0250634871550729,0.608796296296296,TRUE,NA,"easy__lag0__widen1","easy",0,1
10,"fmrilss_sbhm",0.286364428800447,1.92363238338002,-0.469198453315975,0.0221512316016735,0.590277777777778,TRUE,NA,"easy__lag0__widen1","easy",0,1
11,"st_default",0.364237483154535,0.937377340719181,-0.967092910894988,-0.00520495103463709,0.678240740740741,TRUE,NA,"easy__lag0__widen1","easy",0,1
11,"fmrilss_lss",0.34888700357264,1.63970350617688,-0.371059448125806,-0.0705037735100715,0.634259259259259,TRUE,NA,"easy__lag0__widen1","easy",0,1
11,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.229298372822801,2.19520100974545,-0.453734471488598,-0.0702888619728766,0.597222222222222,TRUE,NA,"easy__lag0__widen1","easy",0,1
11,"fmrilss_sbhm",0.17601655024354,1.86789670035247,-0.661973805195232,-0.0552256265465598,0.581018518518518,TRUE,NA,"easy__lag0__widen1","easy",0,1
12,"st_default",0.452248022826407,0.910969181999323,-0.921053759341407,0.0138428362887979,0.643518518518518,TRUE,NA,"easy__lag0__widen1","easy",0,1
12,"fmrilss_lss",0.430970333785113,1.8449657162061,-0.0874253820514226,0.0495888944999516,0.662037037037037,TRUE,NA,"easy__lag0__widen1","easy",0,1
12,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.167309479090925,2.40238821530482,-0.618288214795138,0.079083409961499,0.560185185185185,TRUE,NA,"easy__lag0__widen1","easy",0,1
12,"fmrilss_sbhm",0.300352646354461,1.99141824617418,-0.385593054123092,0.0866587485316867,0.618055555555556,TRUE,NA,"easy__lag0__widen1","easy",0,1
13,"st_default",0.421742656310942,0.973570554263402,-0.924635479493091,-0.0266041720227882,0.657407407407407,TRUE,NA,"easy__lag0__widen1","easy",0,1
13,"fmrilss_lss",0.424474224683711,1.92402607065311,-0.116168390330785,-0.0544549659578577,0.648148148148148,TRUE,NA,"easy__lag0__widen1","easy",0,1
13,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.204037646611677,2.63793448296229,-0.446863241661661,-0.0809263592818303,0.56712962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
13,"fmrilss_sbhm",0.303820988021371,2.27287663753294,-0.323339098646943,-0.0314903398646862,0.606481481481482,TRUE,NA,"easy__lag0__widen1","easy",0,1
14,"st_default",0.460569802449951,0.964351143111548,-0.938738993251943,0.0107939876403973,0.664351851851852,TRUE,NA,"easy__lag0__widen1","easy",0,1
14,"fmrilss_lss",0.42609950242386,2.05710637556021,0.00224480553722371,-0.0106215135463305,0.638888888888889,TRUE,NA,"easy__lag0__widen1","easy",0,1
14,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.273840089492351,2.52329088504865,-0.271920481393944,-0.00482926950844496,0.625,TRUE,NA,"easy__lag0__widen1","easy",0,1
14,"fmrilss_sbhm",0.099715106355367,2.12874718659083,-0.729545256973381,0.04554799662083,0.541666666666667,TRUE,NA,"easy__lag0__widen1","easy",0,1
15,"st_default",0.452007232429736,0.882150328855876,-0.949550362784027,0.00683807593124293,0.650462962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
15,"fmrilss_lss",0.42382098750854,2.04487589782496,0.0116121792062531,0.0123083488884699,0.643518518518518,TRUE,NA,"easy__lag0__widen1","easy",0,1
15,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.21700245512351,2.68917923433668,-0.37503324679697,0.0228296325635982,0.564814814814815,TRUE,NA,"easy__lag0__widen1","easy",0,1
15,"fmrilss_sbhm",0.327499353138722,2.13834961579471,-0.188612972890801,0.0409872152513808,0.592592592592593,TRUE,NA,"easy__lag0__widen1","easy",0,1
16,"st_default",0.424815047753092,0.947066396651079,-0.944662870085324,-0.00448225031752487,0.641203703703704,TRUE,NA,"easy__lag0__widen1","easy",0,1
16,"fmrilss_lss",0.416765688879604,2.1005992603237,-0.0193695348011198,-0.0151924343328785,0.634259259259259,TRUE,NA,"easy__lag0__widen1","easy",0,1
16,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.324535640244467,2.41399497543005,-0.154818015770571,-0.00197373416945208,0.583333333333333,TRUE,NA,"easy__lag0__widen1","easy",0,1
16,"fmrilss_sbhm",0.318437138339651,2.61136218085634,-0.287280250233845,0.0400822044393292,0.597222222222222,TRUE,NA,"easy__lag0__widen1","easy",0,1
17,"st_default",0.44601739564336,0.911461988971336,-0.932392132007321,0.0165994427002428,0.668981481481482,TRUE,NA,"easy__lag0__widen1","easy",0,1
17,"fmrilss_lss",0.419007677672052,2.17124057869687,0.00327730627255832,0.0542372286466589,0.638888888888889,TRUE,NA,"easy__lag0__widen1","easy",0,1
17,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.230088262049106,2.65246119127822,-0.433369841194774,0.0267537488953033,0.594907407407407,TRUE,NA,"easy__lag0__widen1","easy",0,1
17,"fmrilss_sbhm",0.293051372627859,2.24997145639532,-0.399191022417016,0.0399082255287015,0.606481481481482,TRUE,NA,"easy__lag0__widen1","easy",0,1
18,"st_default",0.488179156756438,0.917239957002708,-0.845793360631783,-0.0293904239257923,0.69212962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
18,"fmrilss_lss",0.47945763901709,2.10403570773348,0.138488019321325,0.0215256490874566,0.685185185185185,TRUE,NA,"easy__lag0__widen1","easy",0,1
18,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.337577063722824,2.61184756144738,-0.0694039693165519,0.00875825217196675,0.627314814814815,TRUE,NA,"easy__lag0__widen1","easy",0,1
18,"fmrilss_sbhm",0.310882753330264,2.21115816974085,-0.275341158388397,-0.075177481032944,0.627314814814815,TRUE,NA,"easy__lag0__widen1","easy",0,1
19,"st_default",0.430926297595283,0.998007801367597,-0.946897845000654,0.0118460447509335,0.657407407407407,TRUE,NA,"easy__lag0__widen1","easy",0,1
19,"fmrilss_lss",0.411554731092632,2.07226617896569,-0.076555766805778,0.0528392671860704,0.650462962962963,TRUE,NA,"easy__lag0__widen1","easy",0,1
19,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.328702816385546,2.50390815237899,-0.123093629016342,0.0291580363054505,0.611111111111111,TRUE,NA,"easy__lag0__widen1","easy",0,1
19,"fmrilss_sbhm",0.262926116915176,2.22547804916027,-0.392662984288179,0.0705976834554928,0.571759259259259,TRUE,NA,"easy__lag0__widen1","easy",0,1
20,"st_default",0.477159966573648,0.92479584999733,-0.807807149250013,0.0132884592269163,0.666666666666667,TRUE,NA,"easy__lag0__widen1","easy",0,1
20,"fmrilss_lss",0.434660344844841,2.2241335126929,0.0525689831641545,0.0387782063400256,0.678240740740741,TRUE,NA,"easy__lag0__widen1","easy",0,1
20,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.296577017760093,2.57596419896402,-0.231170385997047,0.0370864757289665,0.601851851851852,TRUE,NA,"easy__lag0__widen1","easy",0,1
20,"fmrilss_sbhm",0.210774525397248,2.29387073587896,-0.460012648819193,0.00848432657352333,0.578703703703704,TRUE,NA,"easy__lag0__widen1","easy",0,1
1,"st_default",0.329132769967039,0.91560870777212,-0.961687425254577,-0.00370550794082161,0.608796296296296,TRUE,NA,"easy__lag0__widen2","easy",0,2
1,"fmrilss_lss",0.321937550143437,1.93075945212557,-0.320883856061251,0.000742709574648691,0.583333333333333,TRUE,NA,"easy__lag0__widen2","easy",0,2
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.322988394337717,1.82849644242559,-0.357964768603153,-0.00368106648375451,0.581018518518518,TRUE,NA,"easy__lag0__widen2","easy",0,2
