"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","regime","lag","widen"
2,"st_default",0.330010181032938,1.12900865106731,-0.895255720686092,-0.0351732268562382,0.578703703703704,TRUE,NA,"hard__lag0__widen1","hard",0,1
2,"fmrilss_lss",0.267277225098455,3.728483941573,-0.136667947319264,-0.059510921503075,0.583333333333333,TRUE,NA,"hard__lag0__widen1","hard",0,1
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.15326668330203,4.2348913542605,-0.434579031085096,-0.0774184567729235,0.546296296296296,TRUE,NA,"hard__lag0__widen1","hard",0,1
2,"fmrilss_sbhm",0.155807783120091,3.79480849634427,-0.478134256463936,-0.0244283654447029,0.56712962962963,TRUE,NA,"hard__lag0__widen1","hard",0,1
1,"st_default",0.291352482742196,1.14848550600228,-0.905261899386612,-0.0207579756692241,0.574074074074074,TRUE,NA,"hard__lag0__widen2","hard",0,2
1,"fmrilss_lss",0.268477932043926,3.60498396237337,-0.153969044456079,-0.0884080253256872,0.574074074074074,TRUE,NA,"hard__lag0__widen2","hard",0,2
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.169607718795361,4.12137162859266,-0.36133665026379,-0.0882660566296319,0.546296296296296,TRUE,NA,"hard__lag0__widen2","hard",0,2
1,"fmrilss_sbhm",0.18335429584776,4.14613859265246,-0.370407658382894,-0.0744166857820276,0.5625,TRUE,NA,"hard__lag0__widen2","hard",0,2
2,"st_default",0.350756276452535,1.26809422036609,-0.903910930469623,-0.017169987430984,0.585648148148148,TRUE,NA,"hard__lag0__widen2","hard",0,2
2,"fmrilss_lss",0.324397884698772,4.05978394035146,0.123037279337198,0.0502824443027944,0.546296296296296,TRUE,NA,"hard__lag0__widen2","hard",0,2
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.198945629681724,4.20492234852856,-0.235019994521292,0.0158953892469648,0.56712962962963,TRUE,NA,"hard__lag0__widen2","hard",0,2
2,"fmrilss_sbhm",0.158523423519933,4.21770286083679,-0.393726151798243,0.0633223164601315,0.516203703703704,TRUE,NA,"hard__lag0__widen2","hard",0,2
1,"st_default",0.344544945500555,1.28224326570461,-0.930973169865071,-0.0200726789524288,0.587962962962963,TRUE,NA,"hard__lag1__widen0","hard",1,0
1,"fmrilss_lss",0.336395064912497,3.87684795355073,0.0782223115638612,-0.00791373666494712,0.564814814814815,TRUE,NA,"hard__lag1__widen0","hard",1,0
