"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","hrf_regime","ar_regime","isi_regime","amp_regime","cell"
2,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.333479076594639,2.43668918029785,-0.186933247631672,-0.00132016528937411,0.648148148148148,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.33389983113519,2.42713149711133,-0.189499175519804,-0.0133626583743659,0.650462962962963,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
2,"fmrilss_sbhm",0.22881347167597,2.47081182813604,-0.424684306967833,-0.00189647708699888,0.608796296296296,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"st_default",0.366552520326785,0.969245590571166,-0.951038094284232,0.0155258986599767,0.643518518518518,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_lss",0.348313346255332,2.43797101653748,-0.0808898304345282,0.018528706563075,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.01|b=0.01]",0.348368736878053,2.40733057004494,-0.0923339842621482,0.0184523544912222,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.01|b=0.01]",0.348371626548283,2.40419916194703,-0.0936061817255703,0.0200574663094879,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.02|b=0.01]",0.348422588807814,2.37755610201897,-0.103485057520373,0.0183661369312056,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.02|b=0.01]",0.348421079297691,2.37659582072817,-0.103941911952819,0.019957029350771,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.05|b=0.01]",0.348575742289181,2.29295928307126,-0.135344295704051,0.0180983972607358,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
