"method","mean_cor"
"st_default",0.384592678794316
"fmrilss_lss",0.356951327287974
"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.238821227271882
"fmrilss_oasis[absolute|x=0|b=0]",0.176675369306589
"fmrilss_sbhm",0.154258742498698
